feature_1,feature_2,feature_3,feature_4,class
13.33442,-31.787271,-16.556137,-12.438753,pituitary
8.5002,-7.2433176,9.0349045,-12.498862,pituitary
1.2452114,-31.649555,-11.716553,-10.032602,pituitary
7.7088656,-32.18701,-12.551464,-11.311028,pituitary
6.9286423,-28.495583,-0.026679413,12.099544,pituitary
10.063378,-28.769466,-1.0099384,12.963237,pituitary
11.432086,-31.623388,-7.9340887,13.104515,pituitary
11.075276,-29.08332,-6.149055,12.559055,pituitary
-12.395286,-12.209497,13.74968,-1.3792764,pituitary
-4.2348266,8.2154255,23.87625,-4.9838443,pituitary
11.562471,-16.551075,19.817133,-23.761515,pituitary
-12.978787,-16.123098,4.8584023,-12.599488,pituitary
-3.2103932,8.995659,24.716145,-3.9631097,pituitary
-3.8796878,8.724086,25.40494,-5.1515517,pituitary
-8.582378,-11.932062,15.016452,-16.114304,pituitary
-12.090653,-14.484284,13.165476,-15.181658,pituitary
-8.270918,-12.57468,13.195518,-3.157573,pituitary
-9.008142,-12.880919,12.260671,-1.8997669,pituitary
-37.60795,-13.733164,7.332754,-13.168939,pituitary
-1.0514389,-11.106748,3.9189548,-15.218184,pituitary
-31.838514,-10.887631,8.634125,-14.443745,pituitary
-35.735256,-13.460287,7.5739217,-13.443087,pituitary
-16.6844,-2.3477962,10.168767,-15.619218,pituitary
7.2531404,-22.97628,6.090293,-6.6582785,pituitary
3.1242,-21.681293,4.3045955,-4.16917,pituitary
-10.044892,-23.443676,3.8060281,-1.1116264,pituitary
5.7196217,-13.7561455,20.6815,-9.917958,pituitary
1.0095083,-14.654132,19.161577,-7.4015217,pituitary
-0.03769046,-13.996268,16.31961,12.204072,pituitary
-3.0685725,-15.17032,17.735352,-5.6766133,pituitary
-8.659583,-14.396512,15.714993,-5.767344,pituitary
-4.5799265,9.534458,18.821196,-10.722169,pituitary
-10.632554,4.2177863,18.062656,-9.459302,pituitary
-6.9725804,4.576005,18.627796,-10.995864,pituitary
-20.197243,-4.9989085,14.440301,-10.79571,pituitary
-20.537304,-7.4639745,12.93155,-10.2258,pituitary
16.27158,-9.807136,18.327051,11.590982,pituitary
-13.390781,11.945358,14.004279,-9.9641905,pituitary
-10.807331,12.625199,16.080503,-10.66407,pituitary
-18.169498,6.5883226,16.01305,-9.8280525,pituitary
3.9960406,-23.372332,8.177568,-0.5809209,pituitary
11.643575,-21.270958,8.235819,0.56712186,pituitary
6.107248,-21.624725,6.730351,-0.30132297,pituitary
-20.150215,6.0950537,14.383576,-9.154295,pituitary
-11.099623,11.884405,16.698746,-9.576038,pituitary
7.99506,-15.17277,15.270074,9.28531,pituitary
-16.809532,8.365594,13.27144,-8.989529,pituitary
-0.46382466,-9.236137,16.36213,-19.587826,pituitary
-2.54802,-9.010608,14.208547,-15.720197,pituitary
-13.374249,-14.119464,12.502626,-13.566308,pituitary
-9.724014,-13.792971,12.863209,-12.937645,pituitary
-6.4697576,-13.04942,14.555351,-13.605219,pituitary
-6.367635,-13.541688,14.775412,-13.97086,pituitary
11.422381,-16.399,13.184157,9.515289,pituitary
2.9268622,-15.694884,21.029026,-22.25677,pituitary
3.5905664,-12.318053,16.357264,-16.743767,pituitary
5.8886247,-10.120939,16.358898,-17.38497,pituitary
-9.445581,2.1559978,21.388952,-9.813047,pituitary
-5.01621,4.022855,22.945593,-9.857137,pituitary
-5.2077947,3.7406118,22.610476,-9.338518,pituitary
-2.4166899,-7.8924775,23.332867,-21.240288,pituitary
-15.886762,-11.919617,17.765495,-15.766698,pituitary
2.269005,-19.976778,7.8764305,14.000302,pituitary
1.9322122,-3.4665873,20.10599,-18.50326,pituitary
5.8673244,0.352836,16.090237,-16.059801,pituitary
0.42903134,-0.2707193,15.168826,-15.213144,pituitary
9.992332,-17.352072,5.324193,-12.219122,pituitary
7.965873,-17.26433,9.162737,-9.854413,pituitary
-2.3027005,-17.966896,9.67426,-7.133436,pituitary
2.3277612,-16.254507,11.545099,-14.243319,pituitary
13.841304,-19.518091,12.618361,15.198695,pituitary
-8.26685,-20.046099,9.548917,-13.676301,pituitary
-10.465469,-2.3078806,20.544716,-11.19409,pituitary
-11.194835,-3.2288013,19.213167,-9.774766,pituitary
-14.896493,-7.438157,18.294155,-8.671766,pituitary
-14.648978,0.7929901,20.170773,-5.2524505,pituitary
-9.945479,4.9606338,20.62132,-4.6135955,pituitary
-26.343998,6.7816978,6.792474,3.104731,pituitary
-27.86131,5.5790825,6.9206667,4.3382916,pituitary
14.149344,-21.866957,11.693458,13.188078,pituitary
10.559654,-17.171114,11.420939,2.93358,pituitary
-16.467836,-0.3604238,11.606207,-16.222818,pituitary
-22.195953,-4.2970595,10.967441,-14.673356,pituitary
-9.630019,1.9795306,13.429472,-17.335644,pituitary
-7.4450235,3.050411,15.565731,-18.25217,pituitary
-17.839808,-4.677432,15.541098,-17.035711,pituitary
-6.53612,1.9388427,17.651054,-18.585817,pituitary
14.470291,-23.466724,10.914371,13.802877,pituitary
-15.767235,-5.69321,21.643892,-8.526189,pituitary
-15.423944,-6.876856,20.534504,-9.343528,pituitary
-1.4493641,-0.85962653,25.163136,-11.812032,pituitary
6.6403284,2.4093432,28.163769,-13.740537,pituitary
-10.376469,5.264742,17.699886,2.1340768,pituitary
-12.129092,1.2413969,17.480837,1.9418553,pituitary
-30.562513,0.17870279,4.070932,-13.289052,pituitary
-24.629976,-0.6297099,14.703335,-3.5432625,pituitary
11.63038,-16.047907,19.084581,-20.923744,pituitary
13.295833,-25.953684,9.131666,14.173527,pituitary
-23.809227,0.0030445708,14.063698,-3.1464233,pituitary
-2.9670057,-17.815582,11.437127,-5.3867607,pituitary
-8.618492,-20.218615,10.061889,-2.5369384,pituitary
-9.294119,-20.904314,9.296635,-1.4184878,pituitary
-6.0636697,-18.57086,9.838334,-1.1068077,pituitary
-3.080885,-16.926548,10.320121,-0.13512053,pituitary
-4.903535,-16.955378,10.132139,0.18254067,pituitary
5.032954,-41.11171,-18.85489,-9.445284,pituitary
-4.343238,-14.4731045,13.311257,1.026066,pituitary
5.0413146,-11.216416,14.134491,2.6144383,pituitary
-12.707858,-6.7635007,17.354809,-17.879522,pituitary
0.38560492,-0.123690575,19.48321,-21.22835,pituitary
-6.9355054,-2.794757,17.483036,-20.545807,pituitary
-2.4813466,-0.4941831,18.015932,-20.157112,pituitary
-8.235937,10.00823,21.032234,0.94603574,pituitary
-7.2904873,10.694583,21.153675,0.29548955,pituitary
4.559973,-42.01321,-19.389675,-10.919455,pituitary
-7.338192,11.34783,22.226889,-0.11753292,pituitary
-18.878288,2.1478596,18.200455,-8.610792,pituitary
-9.794144,7.218227,20.239464,-10.170875,pituitary
-5.8238826,8.489167,21.55889,-11.670656,pituitary
-15.270121,2.6565218,17.949438,-9.290485,pituitary
-16.635544,2.507255,15.613976,-7.224998,pituitary
22.122978,-19.049374,13.222497,5.916788,pituitary
0.94976294,-42.517365,-19.077112,-12.09655,pituitary
16.042482,-21.480274,9.480202,10.1516905,pituitary
15.073919,-20.422344,10.056455,10.494059,pituitary
11.043646,-18.500443,10.624546,8.124988,pituitary
-15.901931,2.9088624,21.378847,-4.431862,pituitary
-22.11485,-2.4534612,20.92283,-4.8829336,pituitary
-12.975751,1.6574658,25.209885,-5.2516236,pituitary
-17.303015,-1.8533423,23.202213,-6.1589394,pituitary
-19.16816,-3.7637877,20.98818,-5.9748616,pituitary
9.55233,-40.815845,-21.214151,-12.0595,pituitary
-8.0770855,1.852253,24.061049,-4.9956493,pituitary
4.125866,-30.676706,-0.09806827,1.0233377,pituitary
13.910129,-30.609869,-5.8582473,-1.638894,pituitary
16.427006,-30.695316,-8.016481,-2.0338762,pituitary
4.9716754,-32.927906,-10.413789,-3.9192512,pituitary
36.2016,-11.273465,-0.33434966,-7.531934,pituitary
36.112656,-12.223403,-2.1767943,-7.5337224,pituitary
9.949822,-41.906162,-20.986208,-12.21125,pituitary
53.990105,-7.259079,-5.5519967,-8.3733015,pituitary
17.88775,-15.776304,17.92275,10.652365,pituitary
17.88775,-15.776304,17.92275,10.652365,pituitary
-20.982502,-25.35978,-0.72144413,-17.316456,pituitary
6.113549,-17.247952,-1.760945,-23.210918,pituitary
5.2566867,-17.393826,-2.7152524,-22.959913,pituitary
-27.349981,-20.89189,-2.066277,-15.754966,pituitary
-4.6933556,-13.057215,-2.6350663,-20.863325,pituitary
14.920342,-20.430038,-5.0806108,-8.442225,pituitary
8.18927,-11.897034,14.42434,10.418817,pituitary
6.4624,-14.131283,12.457818,7.607916,pituitary
4.3293924,-33.189686,-3.3031158,-8.758874,pituitary
-0.5102411,-33.044468,-4.131153,-8.420785,pituitary
-3.5718627,-33.37121,-4.6947923,-8.026953,pituitary
8.160564,-19.095837,3.7634284,-5.075361,pituitary
9.161423,-13.604845,13.143872,-15.871005,pituitary
9.360195,-20.65801,7.542062,-12.587849,pituitary
-3.8387935,-15.991405,9.117795,-2.4851222,pituitary
-10.466872,-16.626478,8.03239,-0.4958566,pituitary
-16.517048,-18.254923,7.14117,0.049463503,pituitary
8.592814,-25.231714,-6.6583676,-11.464438,pituitary
19.399334,-30.42087,-9.144004,-11.361576,pituitary
14.548905,-26.644505,3.7540019,-6.4872003,pituitary
7.3317785,-33.33638,2.3879576,-6.4398117,pituitary
18.27606,-29.014502,-4.6290803,-1.4791093,pituitary
12.80392,-21.231327,6.144534,-12.887339,pituitary
12.7633095,-29.19914,-6.5511365,-2.5235837,pituitary
7.9765944,-33.783768,1.9138224,-7.1698294,pituitary
-8.6650305,-33.490543,-1.4652545,-5.556132,pituitary
-4.2095385,-32.133213,-3.1609423,-3.8993456,pituitary
18.82537,-11.243229,14.996012,-1.6607593,pituitary
8.06283,-14.030551,13.093276,0.6723024,pituitary
9.0014715,-13.587957,12.253132,3.6636026,pituitary
21.634398,-19.882294,5.3563385,-14.488261,pituitary
5.6275177,-13.898375,9.9329605,6.6588583,pituitary
-2.8846774,4.3108253,19.25333,-8.767703,pituitary
-0.9195544,4.84097,18.168118,-8.72576,pituitary
-6.445573,0.45126343,19.253849,-8.575544,pituitary
-21.534231,-8.757973,15.781659,-7.8331065,pituitary
-15.394578,-4.587341,17.59739,-7.0189166,pituitary
-2.2774963,-7.807151,20.46864,-11.326673,pituitary
-3.7832186,-9.924634,18.320984,-9.728576,pituitary
9.506887,-15.256867,16.885893,-16.294107,pituitary
22.967257,-20.45762,3.9411178,-14.985082,pituitary
-9.438463,-13.147789,16.536318,-8.231176,pituitary
-12.171771,-16.481678,15.668761,-7.7123647,pituitary
-7.5396967,-15.627614,16.78601,-8.120491,pituitary
-0.33933935,-18.598888,20.59422,0.15790164,pituitary
0.17432322,-16.479656,19.120321,4.382534,pituitary
2.6107216,-14.905854,18.676867,7.0624905,pituitary
-6.241659,-9.991719,21.199495,-13.679341,pituitary
25.913958,-20.263313,1.5935234,-16.375143,pituitary
-14.350382,-13.046456,17.731998,-7.0565696,pituitary
-18.980555,-14.459832,14.954521,-4.560478,pituitary
-0.59044325,-18.025486,0.22058196,-12.596099,pituitary
-8.573747,-19.013155,0.6288436,-8.866272,pituitary
-2.8578305,-1.4635985,24.240295,-6.4995766,pituitary
-0.7779346,-1.0506176,22.014242,-4.1259203,pituitary
-0.07255241,0.42340142,22.818682,-7.161525,pituitary
3.4764762,-22.82493,13.498759,2.46772,pituitary
4.3542705,-19.611113,-1.9616108,-24.571194,pituitary
10.820405,-21.361591,12.362248,5.547253,pituitary
9.676681,-21.195992,10.290899,8.11641,pituitary
5.5355787,-16.533884,16.375235,-10.900509,pituitary
1.0924603,-16.692661,16.555338,-7.7662816,pituitary
-4.260026,-17.381462,15.424018,-5.521199,pituitary
-10.360502,-19.778475,14.597546,-3.2138762,pituitary
2.908099,-20.88357,-1.962098,-23.791512,pituitary
7.321395,-19.278822,-1.2319274,-23.96068,pituitary
-2.5192733,-23.147127,-1.2502885,-20.89888,pituitary
6.5978947,-20.497759,-1.4373713,-20.652044,pituitary
-2.7911518,-24.478565,-1.8334928,-17.248571,pituitary
1.7200533,-22.98079,-2.5487309,-17.628576,pituitary
-5.948368,-24.535322,-2.0844166,-15.106072,pituitary
-2.2925756,-7.4242992,15.237865,-18.24395,pituitary
12.986378,-2.098668,17.975016,15.367612,pituitary
16.87809,-2.8799744,19.265593,14.896928,pituitary
15.471823,-5.5249147,18.223486,13.17791,pituitary
20.605682,-5.954676,18.652807,12.74684,pituitary
20.925709,-7.0958576,17.239239,12.486857,pituitary
15.869418,-22.317848,1.0867388,-9.02001,pituitary
11.8006115,-23.21222,-0.2309471,-8.3205385,pituitary
15.819189,-22.731928,0.17935969,-6.943146,pituitary
5.0450788,-9.329863,15.4139595,6.987637,pituitary
6.099832,-11.840029,15.622518,6.591661,pituitary
-3.7527258,-11.878502,5.0907593,-15.995955,pituitary
4.1820703,-8.946952,4.0583973,-18.42859,pituitary
-1.2525694,-11.01582,2.7941968,-18.844099,pituitary
24.039335,-15.173309,-6.711969,-13.415037,pituitary
15.4247265,-18.66396,-5.855939,-11.735568,pituitary
22.454012,-16.589611,-5.120205,-11.658674,pituitary
-14.36846,2.2997837,17.32985,-6.713913,pituitary
26.511421,-17.602442,-4.5178146,-11.171217,pituitary
16.424711,-20.861258,-5.0409102,-9.020553,pituitary
6.2288213,-16.149445,6.0749483,-10.996405,pituitary
22.734993,-11.784716,5.4709153,-10.867703,pituitary
19.018421,-13.957607,4.5155487,-9.561602,pituitary
18.576395,-13.542824,3.285782,-9.711531,pituitary
-11.9112215,2.7483146,18.465841,-6.265901,pituitary
14.31343,-17.872368,1.1332769,-8.9469385,pituitary
21.465858,-14.84523,-0.58252394,-10.473872,pituitary
17.416239,-15.388646,-0.58754086,-11.072475,pituitary
20.797222,-14.803824,-1.3379884,-11.77215,pituitary
5.804446,-19.819826,-1.7375032,-10.182126,pituitary
4.78325,-9.578495,15.336971,-0.3765767,pituitary
12.366468,-12.49151,12.81641,-5.724803,pituitary
5.6955905,-16.313498,10.027205,-6.8881946,pituitary
9.752758,-16.207096,9.480583,-7.3088994,pituitary
13.220141,-19.261566,5.4960594,-14.778239,pituitary
10.845322,-19.498276,3.582422,-15.32729,pituitary
0.39191726,-21.900818,2.1725054,-14.839665,pituitary
-1.0222495,-22.0995,1.1190186,-14.589598,pituitary
10.294429,-18.837057,0.9520542,-16.195581,pituitary
9.064986,-14.149443,16.252823,5.8214107,pituitary
12.407119,-14.520377,15.339376,0.5116098,pituitary
13.261748,-14.084232,15.325478,-0.37591094,pituitary
15.795188,-13.312664,14.337794,-2.895159,pituitary
-20.743738,5.4745474,5.575933,2.1362169,pituitary
-18.526932,5.787795,6.074942,0.2965047,pituitary
-22.646313,1.3478429,5.5786138,-2.8040211,pituitary
-7.1365604,-14.448001,24.378626,0.70029515,pituitary
12.2391,-8.579687,8.761595,-17.083515,pituitary
5.191093,-12.228775,6.7031856,-16.498951,pituitary
4.94668,-12.776508,5.1406584,-17.504976,pituitary
4.8288245,-13.498112,1.9044716,-19.821941,pituitary
4.9147286,-12.5237255,-0.2548638,-21.518484,pituitary
10.949182,-13.2529335,4.622203,-14.620345,pituitary
5.673349,-9.857181,25.704906,0.5367717,pituitary
9.564181,-14.48212,3.7999253,-14.20563,pituitary
11.849418,-13.592859,2.8905945,-14.757296,pituitary
3.2583048,-13.686598,14.598548,7.2847896,pituitary
10.188482,-14.712221,13.64946,7.0879364,pituitary
15.863383,-13.17942,11.965178,7.5542636,pituitary
5.249938,-18.795006,6.6752076,15.2463045,pituitary
10.249863,-19.518349,5.725267,12.610188,pituitary
2.086166,-10.706289,22.003063,0.58622605,pituitary
12.302556,-15.225095,6.3276477,-11.2859745,pituitary
6.6201386,-16.482607,4.1641617,-10.972838,pituitary
7.6026945,-7.4066315,9.196404,-12.818351,pituitary
-13.855219,-16.289133,5.0488315,-12.826167,pituitary
-1.9462866,-11.237358,4.089935,-15.484467,pituitary
15.619357,-9.989145,17.95093,11.817085,pituitary
7.406482,-15.284569,14.887684,9.476901,pituitary
10.903867,-16.443396,12.866792,9.726836,pituitary
13.08965,-19.708948,12.227434,15.309187,pituitary
13.405512,-22.036087,11.401915,13.391433,pituitary
13.767653,-23.5666,10.6559725,13.981205,pituitary
25.042898,-33.052666,-21.155252,-5.894309,pituitary
5.5300055,-35.686184,-20.162024,-6.397007,pituitary
-4.2754736,-37.73766,-18.76637,-8.14588,pituitary
11.167253,-14.207709,14.26803,0.13103285,pituitary
3.7726529,-41.739803,-19.055563,-10.790227,pituitary
0.16111083,-42.17366,-18.640455,-11.930733,pituitary
8.776281,-40.474636,-20.79502,-12.048738,pituitary
7.169043,-42.04088,-18.480433,-11.929025,pituitary
11.648414,-40.417828,-18.255432,-10.88785,pituitary
11.67967,-24.798473,-13.649641,-10.316507,pituitary
-3.2615817,-30.356096,-14.016449,-10.126807,pituitary
-11.317029,-9.706711,20.865553,-0.44778,pituitary
-2.1943257,-32.721416,-15.282205,-11.6516905,pituitary
1.5663621,-30.967932,-14.976347,-10.703121,pituitary
23.452671,-13.417161,0.0722395,15.453544,pituitary
21.224716,-18.853989,-0.71338147,14.955609,pituitary
15.57535,-21.721558,-0.923936,12.314249,pituitary
21.342346,-22.862919,-1.471404,12.542448,pituitary
13.801139,-24.439953,-2.6224625,11.83887,pituitary
-4.5303965,-6.9004173,21.330603,2.3065462,pituitary
13.444431,-21.010544,-2.2880604,12.518663,pituitary
0.8289219,-29.810326,-12.151359,-12.118935,pituitary
-3.4395123,-31.944942,-11.634731,-13.819552,pituitary
3.4028776,-30.74613,-15.184411,-14.052386,pituitary
3.807291,-34.829395,-19.528942,-16.974949,pituitary
1.5496088,-34.637894,-20.500881,-16.390266,pituitary
-1.1191299,-33.908833,-19.052757,-16.305569,pituitary
7.0702624,-26.845308,-14.130917,-14.719241,pituitary
5.7384405,-29.655262,-13.504106,-15.344319,pituitary
6.4363585,-28.235432,-13.380551,-16.184774,pituitary
5.7745514,-27.244362,-11.517683,-14.3910885,pituitary
24.784687,-32.326878,-13.794443,3.6503055,pituitary
20.240059,-30.643772,-16.772034,0.04833537,pituitary
-9.644916,10.781452,17.298336,-2.5206625,pituitary
17.283371,-30.937235,-17.407806,0.27291352,pituitary
17.304007,-34.315414,-14.139752,3.4157083,pituitary
22.858809,-23.603397,-5.664477,13.851827,pituitary
18.871445,-28.128944,-7.21241,10.476264,pituitary
16.32255,-29.901413,-7.439878,9.870302,pituitary
18.793386,-28.317863,-7.525746,10.513113,pituitary
-18.357582,4.4090705,15.693514,-2.7137098,pituitary
9.506998,-34.886715,-17.549692,-11.3687105,pituitary
2.9553766,-36.093914,-16.539091,-11.047576,pituitary
0.49151102,-38.721558,-20.54694,-11.0796,pituitary
3.4125333,-36.9571,-15.321785,-11.342631,pituitary
-18.086767,-35.309914,-13.932879,-13.8578415,pituitary
-21.005022,-36.82498,-15.473577,-14.392759,pituitary
24.33071,-24.79295,-13.830822,-10.955687,pituitary
23.114733,-25.407074,-13.892593,-11.320961,pituitary
23.246498,-26.606419,-13.390086,-10.76184,pituitary
21.45914,-19.914633,-7.6630807,-5.2681427,pituitary
11.523585,-23.780956,-6.130935,-5.4828935,pituitary
22.526173,-19.48418,-6.764801,-4.1007123,pituitary
25.776468,-25.26039,-14.619227,1.1022032,pituitary
28.841988,-26.535267,-17.659296,3.1514845,pituitary
-15.707144,6.5960674,15.123635,-1.4065523,pituitary
24.789162,-25.010818,-16.737988,3.59078,pituitary
8.427341,-29.75289,-19.365328,-20.08972,pituitary
3.6633756,-30.111706,-18.408592,-18.988602,pituitary
1.8101687,-33.41563,-17.347286,-17.674698,pituitary
5.906727,-26.996681,-9.506206,-10.493434,pituitary
0.8237232,-29.665403,-10.971707,-9.456247,pituitary
2.6123421,-31.5446,-10.937783,-10.392087,pituitary
17.576416,-29.137688,-13.2315,-8.91376,pituitary
-1.7594036,-32.53618,-12.600855,-7.999337,pituitary
-5.9282556,-32.98401,-11.301019,-8.661988,pituitary
17.649845,-32.35954,-7.237861,-11.310073,pituitary
12.181321,-33.10547,-7.5230703,-12.197738,pituitary
18.690916,-30.559982,-9.095979,-11.433484,pituitary
9.906482,-30.474764,2.8726296,-6.411869,pituitary
6.6583505,-33.476475,2.633082,-6.837027,pituitary
5.846084,-20.274307,-3.0813801,-10.529275,pituitary
-0.49945745,-24.380365,-4.9500012,-11.181045,pituitary
-1.6208842,-27.447075,-4.063514,-11.888044,pituitary
-26.912764,-9.484985,19.812578,-4.39774,pituitary
-1.1947371,-21.839458,-2.8084452,-9.824719,pituitary
8.639538,-24.945387,-6.934451,-8.57471,pituitary
4.0509167,-27.639275,-8.767255,-11.074724,pituitary
1.5223023,-27.319033,-7.611799,-10.788248,pituitary
7.403805,-24.98522,-6.070063,-11.5437,pituitary
24.598341,-26.778507,-16.291443,-2.754692,pituitary
26.894129,-28.157145,-18.864347,-3.1213596,pituitary
19.729237,-28.47224,-16.616796,-3.6562984,pituitary
-24.932478,-8.334125,19.212025,-2.1113496,pituitary
7.029276,-28.652472,-13.220658,-3.0029604,pituitary
12.859051,-29.119762,-12.681762,8.834443,pituitary
8.938911,-30.192736,-12.562921,9.738392,pituitary
11.213826,-31.538073,-12.089984,9.695887,pituitary
2.4025471,-30.127195,-3.3699512,-3.7749689,pituitary
17.30653,-29.17062,-4.292215,-1.6752994,pituitary
11.809909,-29.371588,-6.35211,-2.7923877,pituitary
7.310505,-34.032394,2.0506442,-7.5334673,pituitary
5.856088,-16.585722,2.4134648,26.571411,pituitary
-9.382511,-33.68626,-1.4276266,-5.813418,pituitary
-4.9222746,-32.362923,-3.1517372,-4.1534643,pituitary
6.180916,-16.450901,13.86567,-4.7544036,pituitary
7.2563295,-14.131224,13.528378,0.5246579,pituitary
8.173271,-13.680469,12.650119,3.520729,pituitary
4.3928633,-14.746516,11.527266,5.671704,pituitary
-11.134529,-22.91273,0.9516657,19.497292,pituitary
10.216248,-11.107675,10.033492,7.677465,pituitary
-3.5157084,4.1619067,19.010637,-8.75879,pituitary
-1.5336735,4.6319366,17.89363,-8.709357,pituitary
-7.080966,0.1814094,18.973473,-8.686254,pituitary
-22.214499,-9.019642,15.4662285,-7.7785497,pituitary
-16.09632,-4.8318567,17.267649,-7.043122,pituitary
-2.9776487,-7.9235106,20.456648,-11.2305,pituitary
-9.471767,-22.765226,0.048390225,20.6078,pituitary
-26.526224,-9.85258,17.971767,-0.9852001,pituitary
-4.5352416,-9.991527,18.305416,-9.683078,pituitary
-10.202244,-13.199499,16.591408,-8.229196,pituitary
-12.92058,-16.519503,15.725355,-7.721293,pituitary
-8.28484,-15.654929,16.833601,-8.097778,pituitary
-1.2018005,-18.716045,20.863667,-0.12184022,pituitary
-0.66435075,-16.469872,19.50028,4.269282,pituitary
1.8098531,-14.906038,19.103827,7.0206633,pituitary
-7.045339,-10.099413,21.462315,-13.91574,pituitary
-15.130822,-13.14229,17.907904,-7.224418,pituitary
-19.795763,-14.508893,15.117836,-4.7657433,pituitary
-22.947344,-14.851185,13.510541,-3.7661786,pituitary
1.2494293,-16.668905,0.9510899,-9.375458,pituitary
-9.276765,-19.136272,0.5770055,-8.894717,pituitary
-3.5040278,-1.6674144,24.2898,-6.3897843,pituitary
-4.9498367,-2.4410696,21.390442,-6.6289344,pituitary
-0.7064722,0.24676985,22.870237,-7.13728,pituitary
2.6106992,-22.82274,13.71835,2.4582403,pituitary
-0.9759577,-23.802052,9.794795,5.6512113,pituitary
8.861835,-21.203878,10.549207,8.1100855,pituitary
4.869714,-16.642708,16.426992,-10.989785,pituitary
-4.988452,-17.510933,15.3213625,-5.6241746,pituitary
10.722376,-32.019096,-17.110285,-12.078214,pituitary
-16.703548,-21.056961,13.36272,-3.462548,pituitary
-11.132328,-19.862904,14.6149235,-3.3279526,pituitary
-17.940186,16.092018,0.5945267,-16.157673,pituitary
-20.497206,11.753146,1.700576,-15.8963585,pituitary
-19.178019,1.7198838,15.908777,1.5340134,pituitary
-7.8252225,-11.667779,16.49485,-8.1930065,pituitary
-9.12959,-13.511421,16.32787,-8.885205,pituitary
12.537995,-31.743502,-16.350012,-12.545291,pituitary
-9.630644,-15.346684,16.743313,-8.974682,pituitary
21.626194,-11.050613,13.591335,-28.994677,pituitary
17.368425,-12.0906,17.960304,-26.99352,pituitary
10.8976755,-16.536745,19.98489,-23.624239,pituitary
8.88155,-15.262418,17.13442,-16.121338,pituitary
6.8435106,-15.626212,15.998965,-11.559676,pituitary
-3.1271853,-7.4609523,15.62022,-18.36821,pituitary
9.977097,-28.427357,-12.477532,-11.0337925,pituitary
-7.626645,-10.797186,14.308065,-16.988956,pituitary
-8.8675375,-10.943178,13.180856,-15.803745,pituitary
5.578315,-25.90343,14.602905,3.5706916,pituitary
7.0654974,-25.352367,12.273671,8.638734,pituitary
5.0119133,-23.43353,11.058834,9.917156,pituitary
-29.352724,10.153143,2.0575128,-7.3812904,pituitary
-38.59537,2.9063244,-1.1846352,-2.1740043,pituitary
-34.770546,5.457639,0.02601454,-3.4895914,pituitary
-10.702275,-8.184936,21.150158,-8.8639765,pituitary
0.22549626,-31.421833,-11.404204,-10.235552,pituitary
6.9738407,-31.890652,-12.193142,-11.437905,pituitary
5.8563166,-28.497896,0.57543206,11.687176,pituitary
8.945402,-28.80047,-0.5081985,12.382147,pituitary
10.192483,-31.68512,-7.3342166,12.724944,pituitary
9.828264,-29.162256,-5.529988,12.229949,pituitary
11.254089,-30.761152,-5.049368,15.974486,pituitary
-28.706799,-18.850275,10.37325,-2.0364716,pituitary
-13.036348,-12.377524,13.507582,-1.4321285,pituitary
-3.8290188,8.808018,24.525166,-4.0256753,pituitary
12.072354,-30.631842,-5.3350487,4.2663455,pituitary
-3.6957374,9.101493,24.712696,-3.9668007,pituitary
-4.502462,8.535082,25.257465,-5.201048,pituitary
-12.777243,-14.532985,13.388744,-15.308426,pituitary
-2.5936496,-11.4067135,14.407709,-15.381774,pituitary
-11.858844,-15.921756,12.763154,-13.75268,pituitary
-9.738804,-12.92861,12.4919815,-1.9270407,pituitary
-38.256203,-13.869996,7.2283764,-13.018761,pituitary
9.944564,-30.134533,-4.170874,6.7971134,pituitary
-28.313314,-7.890159,8.930154,-14.749022,pituitary
-36.3851,-13.632423,7.1849327,-13.253022,pituitary
-17.378561,-2.4380512,9.6694355,-15.466772,pituitary
-21.41111,-4.7079577,8.076386,-13.792394,pituitary
2.6455302,-21.870985,3.9455686,-4.283196,pituitary
-10.6060705,-23.713182,3.3593352,-1.23707,pituitary
1.638536,-32.45822,-3.4411387,6.3556924,pituitary
2.2569363,-16.343899,21.299559,-12.562277,pituitary
0.1888966,-14.769206,19.324036,-7.509241,pituitary
-3.8897395,-15.241612,17.88663,-5.750245,pituitary
1.5057504,-13.088247,18.55294,-5.6907177,pituitary
-5.215525,9.230931,18.57054,-10.85104,pituitary
-11.280688,3.934525,17.830976,-9.602311,pituitary
-9.35729,5.3191805,18.03216,-10.007328,pituitary
-20.82819,-5.2539754,14.241443,-11.009663,pituitary
-21.203665,-7.7508945,12.726852,-10.43219,pituitary
-23.935358,-8.359096,9.898673,-9.052861,pituitary
-14.021731,11.701219,13.976083,-9.88495,pituitary
-11.500689,12.451599,16.124493,-10.65098,pituitary
-18.792307,6.3790956,16.02781,-9.82612,pituitary
-27.181643,0.7175902,13.111539,-6.3463607,pituitary
3.2908993,-23.4185,8.418495,-0.7184061,pituitary
11.017599,-21.342888,8.397588,0.38173082,pituitary
-19.857908,8.214781,12.783464,-8.3776245,pituitary
-20.793558,5.8938613,14.274162,-9.261544,pituitary
-11.758621,11.733249,16.5545,-9.691251,pituitary
3.7107005,-7.574913,18.544334,-23.570465,pituitary
-8.14883,-12.541581,24.072578,-2.3696015,pituitary
-1.0843661,-9.215974,16.520874,-19.389666,pituitary
-3.2330763,-8.947418,14.387598,-15.467164,pituitary
