feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,class
10.282482,-31.050226,-13.680379,8.093201,-1.138781,-8.828265,14.426366,-0.37909618,9.194559,-8.165512,pituitary
5.9721284,-31.68401,-13.583142,9.142854,0.24223627,-9.8091,12.944767,-1.2583344,11.155468,-5.188104,pituitary
8.252985,-33.244587,-13.114845,9.035806,-1.7264428,-9.36166,13.030203,-3.1137304,10.831393,-4.3701353,pituitary
-0.92448187,-31.057718,-3.6954358,-4.5002556,-16.058777,-5.7751617,2.6380146,-8.234425,3.5804129,-3.100664,pituitary
14.665296,-31.641884,-4.952239,-2.8572094,-15.23336,-2.7863693,2.321901,-12.367591,4.888594,-1.9463279,pituitary
8.865593,-31.16847,-7.0267253,-3.799381,-13.789976,-2.0392258,1.1030602,-12.3503475,4.886237,-0.673576,pituitary
4.5192637,-36.06626,1.4844134,-6.88365,-1.4072307,13.905891,1.6717367,-17.470331,6.7682066,0.047383077,pituitary
4.0280147,-17.481686,2.4478688,26.706999,-0.65321994,-8.245809,-6.0497646,-2.4484713,-0.8446621,-9.07025,pituitary
-13.0501995,-33.926765,-2.13059,-5.488958,-5.3173647,13.347184,3.5270748,-12.789259,7.9976525,0.10387105,pituitary
-8.3177185,-33.084778,-4.0407686,-3.92964,-4.586825,16.326084,-0.31611612,-12.619502,7.830712,0.08139445,pituitary
3.9381561,-18.048311,13.477244,-4.1142464,-7.9886475,5.936247,-3.8704424,-7.9006367,-8.440058,-2.622148,pituitary
5.31092,-15.86575,13.164321,1.056819,-8.649544,3.0394938,-5.876469,-5.322243,-7.7007737,-3.0039992,pituitary
6.4344463,-15.473641,12.30832,3.9664237,-9.667396,1.6007996,-6.0130467,-3.7147546,-5.545487,-2.9350653,pituitary
2.4549959,-16.10781,11.142641,6.0121303,-8.889993,-0.14731725,-5.851516,-2.8170881,-3.8696334,-2.586711,pituitary
-14.105775,-22.48167,0.59237707,19.551277,-1.7701136,-7.041292,-5.550018,-0.3142233,0.76590914,-7.5699434,pituitary
9.088262,-12.779463,9.658928,7.7050076,-9.23195,-0.53103244,-4.637108,-3.8745277,-4.1341295,-3.2491379,pituitary
-3.5198367,3.6098387,20.647736,-8.580014,-1.2498411,-7.28715,-9.031546,9.5757475,7.7892947,5.5441365,pituitary
-1.4372973,4.033633,19.467241,-8.743167,-3.8377705,-6.8914585,-10.566749,9.73296,7.5863824,5.240723,pituitary
-8.03405,-0.18724549,20.058662,-8.289476,-3.6109297,-6.663665,-6.4819417,7.9014807,5.5837092,2.3812904,pituitary
-24.363256,-8.217232,15.75046,-7.541811,-4.59636,-5.385171,-4.005323,6.640992,5.391696,2.669165,pituitary
-17.790804,-4.543286,17.837284,-6.7981505,-5.2956753,-6.694001,-3.5411177,8.715921,5.518575,2.9299748,pituitary
-4.4455953,-8.615991,21.31204,-10.721486,-2.3858511,5.788819,8.48838,7.7308226,8.163184,1.0004131,pituitary
-12.40155,-22.438568,-0.31074658,20.622562,-2.8723986,-7.8956256,-5.8738317,-0.5313211,-0.19635686,-7.3241086,pituitary
-28.566956,-8.74869,18.291319,-0.37980542,2.3836126,2.7009854,-3.3256164,15.304433,7.3065014,-1.3775917,pituitary
-6.3012166,-10.549303,18.926392,-9.241399,-4.57607,7.7815275,4.636822,9.054091,9.640041,1.4999578,pituitary
-12.451611,-13.29145,16.8839,-7.7898655,-4.414588,8.78104,2.0634012,8.797149,10.554645,1.5140871,pituitary
-15.426518,-16.433184,15.759196,-7.2151585,-4.1157265,11.211943,0.29676032,7.2845736,8.981811,2.5280364,pituitary
-10.609185,-15.999861,17.003572,-7.463986,-4.3610654,12.648186,1.3495007,6.1896996,8.635571,2.9695215,pituitary
-3.6787715,-19.800493,20.460827,0.8657826,-0.83256817,10.600113,1.296624,-1.4349806,-9.5305395,-5.755581,pituitary
-2.723374,-17.554947,19.15836,5.0197973,-4.896412,7.609031,-5.291601,1.9905034,-10.951948,-5.534854,pituitary
0.1764632,-16.177315,19.023066,7.4709473,-6.190216,7.27229,-7.6221104,4.025112,-12.14004,-5.2104125,pituitary
-8.750729,-10.388152,22.635515,-13.329591,-1.2663131,-1.0631196,1.9095392,12.788019,9.876444,-2.004848,pituitary
-17.203278,-12.861392,18.493305,-6.767102,-5.484048,0.8364994,-3.3482766,13.069028,9.07002,-1.8048662,pituitary
-22.082186,-13.878076,15.419438,-4.3678746,-5.0346575,1.9013093,-3.9783132,11.484043,8.0811,-1.9302956,pituitary
-25.40609,-14.007994,13.518004,-3.5123007,-5.078157,2.8658218,-3.7419508,9.718778,6.4124856,-1.5624298,pituitary
-0.97572875,-17.03826,0.70330346,-9.645549,-0.5767293,4.8189774,1.1577728,-14.334896,-1.0695027,2.1778312,pituitary
-11.854589,-18.801046,0.2200563,-8.964265,0.31341717,5.1448145,1.2782637,-11.315568,-0.9584937,1.4762311,pituitary
-4.0971446,-2.3891187,25.652225,-5.708425,-0.3795393,6.0800104,-0.77136195,12.973974,5.26138,-2.035485,pituitary
-6.07818,-3.085326,22.107864,-6.030518,-3.583276,8.678245,-0.55312145,11.517978,4.8336334,0.4622627,pituitary
-1.3577104,-0.7896856,23.995184,-6.905302,-5.217401,7.1548743,1.8678393,11.584696,4.4452415,0.14946133,pituitary
-0.35856777,-23.861095,12.997968,2.856799,-8.922468,4.641853,-4.1470313,-4.007848,-5.021621,-0.15335399,pituitary
-3.9185326,-24.459639,9.059504,5.7638483,-10.347671,3.8638139,-6.908702,-3.6952186,-4.2459364,-0.123357646,pituitary
6.8585553,-22.844328,9.98134,8.140882,-11.527959,5.5258536,-9.44798,-5.608467,-5.811877,0.7745151,pituitary
2.853197,-18.264616,16.253857,-10.35991,0.8767357,16.225191,5.7274,-2.4325168,-5.0545993,3.2810025,pituitary
-7.5000143,-18.166271,14.955961,-4.8627586,-0.40415648,12.690655,0.5513587,-0.18448626,-3.07033,3.8166723,pituitary
7.2423787,-33.45378,-17.632536,-11.869408,10.59713,-5.849473,0.4038214,3.8364375,3.6449606,-2.1354566,pituitary
-19.658861,-20.700329,12.820929,-2.9402025,-0.5751188,11.258192,-0.17645139,0.9410568,-1.6922396,2.9408247,pituitary
-13.926766,-19.978127,14.1111765,-2.7409954,-1.0366349,12.285866,-0.6952114,1.7526084,-2.3741388,3.0721312,pituitary
-17.303293,17.673187,1.237598,-15.477552,10.652197,-9.323671,-3.3667228,-12.35263,-4.4373107,3.004751,pituitary
-20.338724,13.21432,2.348189,-15.207992,12.231571,-7.3929925,-4.0220447,-11.170101,-4.080574,2.0082433,pituitary
-19.784506,2.536558,16.717403,2.456941,8.713778,-0.023340238,-4.605292,12.352589,3.370727,-5.466219,pituitary
-9.721764,-11.847603,16.755514,-7.696429,-0.8698623,7.725513,-4.105348,3.5439725,9.372174,-3.9798715,pituitary
-11.321619,-13.655473,16.411808,-8.38599,-2.413446,9.434913,-2.9763198,3.7107937,7.6647754,-2.2270424,pituitary
9.132821,-33.36245,-16.932125,-12.415844,10.560763,-5.5509176,-1.2112442,4.1111174,3.5049531,0.19925551,pituitary
-11.90152,-15.533044,16.852755,-8.452498,-3.2861538,11.20961,-2.6764421,3.993372,7.225706,-1.3741478,pituitary
22.681316,-14.142044,14.829923,-30.211903,4.928846,13.018926,6.6752453,1.8879694,16.471033,-0.7222042,pituitary
17.526674,-15.040907,19.49204,-27.732594,2.6220417,11.116964,7.4413133,3.6576197,13.339718,-0.28289175,pituitary
9.663465,-18.865767,21.173065,-23.383371,0.9875739,9.411973,5.0281305,3.3350208,13.274076,0.43889254,pituitary
7.5834045,-17.280712,18.054173,-15.924428,-7.904025,8.726206,-1.029188,4.807445,14.295981,3.3791442,pituitary
5.5974464,-17.624544,16.932745,-11.391865,-9.52976,7.5368414,-4.3466687,4.498539,15.516748,3.4848466,pituitary
-3.8369508,-8.327271,16.924654,-18.978714,-7.416568,4.089165,-1.9382172,11.783531,8.621989,-3.9785683,pituitary
6.639735,-29.80361,-12.982898,-10.859102,9.543384,-3.6493375,1.187355,4.8550425,2.234235,-2.2130475,pituitary
-9.3653755,-11.228117,14.882144,-16.96617,-5.999026,7.133653,1.5063152,7.924884,9.328085,-2.6161058,pituitary
-10.700307,-11.377573,13.649767,-15.752825,-6.163017,8.219573,2.7871642,6.3328485,8.969132,-3.0809824,pituitary
3.2233436,-27.976334,14.02542,4.556584,-14.126055,8.413721,-8.722786,-10.225513,-3.4002745,4.68224,pituitary
5.13206,-27.741865,11.63369,9.266976,-16.626934,6.730376,-10.706396,-9.936366,-2.6011136,3.1796553,pituitary
3.1516187,-25.511253,10.367584,10.372264,-18.250921,6.5049453,-10.22486,-9.525786,-4.327391,1.6169933,pituitary
-29.465439,12.435492,2.2748165,-6.5530753,15.606858,-6.1693654,3.2864172,-16.316519,-2.6173458,-0.8418293,pituitary
-39.731773,5.289785,-1.3084809,-1.3198977,11.1709175,-4.246647,-3.9986362,-8.696211,2.7545083,-0.5338153,pituitary
-35.625473,7.662981,-0.05798596,-2.5718954,11.923113,-5.66156,-3.7303472,-9.222012,-0.46932524,-0.5813155,pituitary
-11.876715,-8.121145,22.205383,-8.524776,-3.5460427,-3.8939874,-4.709774,12.032911,2.5874467,-3.1390262,pituitary
-3.2524774,-32.173203,-12.109717,-10.44657,7.0056114,0.87105006,-2.1794024,-0.6285515,1.1269972,-6.0109468,pituitary
3.610965,-33.24759,-12.876919,-11.650046,6.5302663,-0.1442475,-2.865001,-0.72837496,0.77953774,-5.894709,pituitary
2.8876328,-29.7243,0.30897543,10.841078,-6.224778,-12.033928,9.140855,-1.7325196,-1.4258919,-13.32946,pituitary
6.06543,-30.21808,-0.6929417,11.492029,-7.638671,-13.945743,7.076177,-0.123612024,-1.1652374,-13.360021,pituitary
7.223654,-33.133434,-7.835785,12.211699,-5.284669,-13.629477,10.196138,2.6927774,2.0275502,-14.828236,pituitary
7.071331,-30.597708,-5.919778,11.890971,-4.5008235,-14.853448,7.426438,3.1413534,1.1104568,-14.987773,pituitary
8.369819,-32.225254,-5.453303,15.707541,-5.0051866,-13.755255,8.321271,1.2991166,3.4813824,-15.046329,pituitary
-31.58114,-17.499146,9.847141,-1.9307745,-7.6821575,7.5680223,-4.2324405,4.5844555,1.6314929,1.7721212,pituitary
-15.199986,-12.329778,13.283322,-1.0749118,-9.034554,9.686227,-4.818066,3.3168855,-0.59986454,2.4527388,pituitary
-2.880944,8.851148,26.909243,-2.8905501,15.3226385,-8.559977,-6.6788473,8.551142,6.7084093,0.6516768,pituitary
8.786915,-32.35289,-6.2048855,4.4588804,-5.982726,-5.013715,3.6978452,-10.151377,3.4879754,3.455603,pituitary
-2.6053119,9.196156,27.190928,-2.8575375,14.987054,-8.091225,-6.361399,11.181761,6.902382,-0.48174253,pituitary
-3.738116,8.4742,27.701246,-4.109404,15.58787,-8.639819,-5.0851183,10.996599,5.96696,-0.4550403,pituitary
-14.60213,-14.4292755,14.210246,-15.450347,-9.911007,-3.5220134,-6.592324,8.452322,7.046358,-0.2951864,pituitary
-3.48125,-12.386281,15.8770895,-15.848431,-10.638703,-3.6353605,-8.786174,7.5890393,9.720763,0.07516451,pituitary
-13.928082,-15.91682,13.368029,-13.553913,-8.654853,-2.2196827,-8.0962715,5.7401066,10.106598,2.4195125,pituitary
-11.439807,-13.190035,12.673904,-1.2716241,-9.838498,0.92911154,-10.39024,2.3107238,4.2303557,1.0095489,pituitary
-40.85783,-11.77556,7.0416913,-12.520723,5.023416,-6.1942706,-2.6153946,-5.365406,-0.58586764,7.647206,pituitary
6.747624,-31.742931,-5.10562,6.984207,-6.7231913,-6.001426,2.528735,-10.329602,3.9330852,3.6150975,pituitary
-30.51293,-6.470275,8.878156,-14.19852,5.789891,-7.706018,-2.5561986,-6.0589004,-0.14808737,9.128848,pituitary
-38.946655,-11.6765995,7.032719,-12.799723,3.1283753,-5.6255593,-2.1130376,-2.0897794,1.2075524,9.138621,pituitary
-19.056396,-1.7691876,9.814507,-14.858031,4.275858,-7.2355814,-4.020291,-3.5439284,1.043606,12.272502,pituitary
-23.330513,-3.7783287,8.051652,-13.325317,2.732838,-5.9626217,-4.327485,-2.6899204,2.620632,11.813011,pituitary
-0.09777299,-22.921066,3.5335534,-3.8307662,-3.8315768,2.4228263,-0.32819387,-8.000462,-3.6430616,8.44492,pituitary
-13.797675,-23.580082,2.8321013,-1.040633,-3.8032413,-0.34495366,-1.2481959,-5.0064707,-2.0060422,7.291888,pituitary
-1.9253743,-33.28452,-4.331141,6.5881305,-5.153939,-5.287853,1.9746319,-9.218824,3.5706234,3.747789,pituitary
0.4758048,-17.691372,22.126942,-11.932636,-9.061749,8.760896,-1.5512965,6.081339,6.785651,-3.1848433,pituitary
-1.1879495,-16.096977,20.07163,-7.0171185,-11.1295395,9.134876,-6.73725,5.1689534,5.985179,-2.555214,pituitary
-5.4515877,-16.22474,18.440693,-5.275762,-11.304512,8.622905,-7.3465242,6.062302,5.97467,-1.4799976,pituitary
0.4624022,-14.589755,19.38967,-5.4216766,-12.416908,8.871175,-6.781978,5.532239,5.672603,-0.6238716,pituitary
-4.900157,8.944842,20.402632,-10.579418,3.807532,-1.8710556,2.4050431,14.544301,7.2681856,0.5488999,pituitary
-11.775881,3.9464583,19.11568,-9.20947,3.5937002,0.16605715,2.32956,14.42417,8.368544,0.3154729,pituitary
-9.690123,5.208949,19.305836,-9.554677,4.0906963,1.2523092,4.187655,13.525158,7.3911276,0.33431533,pituitary
-22.60015,-4.5815196,14.575989,-10.718379,0.34298944,4.238543,6.661742,10.718662,5.8182244,1.3139756,pituitary
-23.009314,-7.1603765,13.049017,-10.370866,-1.9039481,7.6589246,5.253582,11.323943,7.337152,2.3710027,pituitary
-25.922853,-7.4815016,9.932904,-9.160279,-3.3121939,8.937562,1.9901698,10.880736,7.772842,2.820562,pituitary
-13.897965,12.407572,15.031199,-8.94729,10.717715,-9.349662,2.6532383,-0.9551102,2.92138,-0.08812584,pituitary
-11.218416,12.972352,17.540865,-9.836267,10.416564,-10.125903,5.369417,1.6033614,2.5642002,-0.9044656,pituitary
-19.517473,7.153365,16.969048,-8.974039,9.742329,-8.879373,7.472973,4.961959,3.8956287,-1.3470525,pituitary
-28.549618,1.9602615,13.696063,-5.819512,5.897223,-6.7720604,9.344455,10.337917,6.914629,-1.7686592,pituitary
1.3305131,-25.21686,8.047809,-0.2921645,-13.309686,17.019783,-9.42017,-10.332647,4.1856856,2.9978235,pituitary
9.774492,-23.933119,7.961075,0.49974075,-13.366231,17.523634,-9.27713,-13.651438,3.5728498,3.139248,pituitary
-20.190771,9.344805,13.551911,-7.3430514,12.462057,-11.226393,1.0067143,-2.9449613,-1.5364742,0.5416473,pituitary
-21.521294,6.8398337,15.234362,-8.28347,12.233265,-10.360569,4.333352,0.96265864,0.4530945,0.7509731,pituitary
-11.577847,11.984031,18.38489,-9.084285,12.588079,-12.3295145,7.910867,3.9717264,2.3703601,0.93357295,pituitary
3.2387269,-8.986188,20.140984,-23.762732,4.2614083,9.546205,9.132785,7.0639296,7.0108247,2.5335581,pituitary
-9.654123,-12.951189,24.717506,-1.8339002,-5.9626527,7.5617886,2.4483476,9.395103,2.7436814,3.9354753,pituitary
-2.1759462,-10.195557,17.676859,-19.117962,2.7485087,10.362511,4.9800706,7.1814175,7.8686786,3.571428,pituitary
-4.7349596,-9.683767,15.129134,-15.020019,0.38514927,10.602601,1.4809387,8.168363,8.711549,3.3798218,pituitary
-12.66323,-13.078104,13.245755,-12.325247,-1.0223869,12.41613,0.09908317,7.425786,9.201477,3.3937788,pituitary
-12.466092,-13.894027,13.301335,-12.32071,-0.38255128,14.321235,0.26963437,6.729043,9.118846,3.9296744,pituitary
-9.005733,-13.476324,15.193052,-13.038802,-1.0017755,16.03103,0.74006504,6.547223,8.370246,3.4001162,pituitary
-9.022872,-14.272072,15.6175585,-12.99775,-3.8660245,15.020823,3.2863662,5.5195947,6.135845,3.7294307,pituitary
-4.7209096,-10.713737,13.885521,-12.740119,-5.671279,17.468502,2.3594122,6.088991,7.892896,4.99206,pituitary
-15.240714,-14.396314,21.005821,-1.4430585,-7.2518044,8.135817,0.2939923,9.192263,3.1739185,2.1972961,pituitary
1.2691567,-17.297028,23.544792,-23.085182,-4.9253974,3.9234304,2.7667675,14.596878,12.153661,-3.444667,pituitary
4.9137535,-12.911486,21.189022,-18.51029,-7.8349667,5.194449,-6.1773133,14.461766,12.466678,-3.2427576,pituitary
5.5930285,-13.149442,19.617466,-17.719658,-8.858165,6.9321694,-9.181785,14.472612,13.594369,-1.0189612,pituitary
2.2609584,-14.037346,18.497686,-17.516323,-9.364197,7.7742,-9.743648,13.568535,13.036438,0.3621202,pituitary
1.0403689,-13.120421,17.777172,-18.074787,-10.298166,7.4504485,-6.869705,10.423953,10.740454,-0.31459206,pituitary
1.423218,-12.479956,17.56324,-17.752995,-12.141904,7.222318,-6.7960706,10.981576,10.454158,0.22521453,pituitary
-11.551141,1.8016272,22.919973,-8.85329,1.1421965,-6.90243,-3.6404307,14.444182,2.379496,-0.32913968,pituitary
-16.324392,-14.282821,18.226929,-1.523822,-8.886661,9.0867195,-1.5260919,8.529331,2.4319828,0.86675346,pituitary
-5.7752337,3.1757412,25.159128,-9.841575,-2.9051504,-6.3912225,1.802532,18.193853,4.30643,-0.10327065,pituitary
-6.0029926,2.8176444,24.925568,-9.58402,-4.4865994,-5.931607,3.490876,18.935051,4.710237,0.017075248,pituitary
-13.574844,-15.532653,16.490122,-20.979185,1.4829525,8.445978,2.0994828,2.4903698,9.260248,0.6022959,pituitary
-4.1355343,-8.758127,24.852512,-21.116653,-2.031449,5.4004507,4.3422756,10.308566,7.1082206,-3.1845098,pituitary
-18.755802,-11.684463,18.351576,-15.694616,-3.6284084,4.60122,0.034917746,11.48313,7.3353925,-3.8169873,pituitary
0.8351643,-4.6553264,22.021437,-18.60126,-4.503385,7.601251,0.38334274,13.111505,9.742804,-4.573753,pituitary
5.1923733,-1.6627442,17.8561,-16.425846,-4.383157,13.970772,-2.1860886,12.521947,13.338977,-2.150964,pituitary
-14.862483,-8.338289,18.925035,-4.2669787,-4.144285,-2.1880064,-6.7115645,12.14943,3.8650396,-3.1668718,pituitary
-0.5674807,-1.8840444,16.652216,-15.597022,-4.225529,12.863481,-0.6832695,10.766008,12.444135,-2.299277,pituitary
10.723278,-18.360226,2.7333336,-12.599378,-2.45683,26.940289,-2.3371003,-4.8991227,-3.0946198,1.4302791,pituitary
0.65011626,-20.557886,6.783391,-10.859528,-4.123181,16.729511,-1.6529503,-5.9035463,-4.281257,1.0467633,pituitary
4.7384043,-18.848177,8.903415,-9.477816,-5.563726,13.957667,-0.9903755,-6.8883348,-5.5442157,1.5019758,pituitary
-5.7911625,-18.587889,9.295763,-6.8778377,-4.692289,11.256274,-1.2247909,-4.9527197,-5.7680078,2.0884418,pituitary
-7.1562986,-16.51685,8.719451,-2.3176339,-4.98653,10.154493,-1.9646052,-2.7040744,-4.3609376,1.8561507,pituitary
-13.944546,-16.533495,7.5619855,-0.48164538,-5.3333206,8.064109,-1.8587269,-1.3625606,-4.23176,1.6854172,pituitary
1.5027813,-31.82908,-8.437154,-3.811232,-10.953671,0.013389147,0.7542633,-11.955245,5.2750773,0.20111974,pituitary
-20.121323,-17.668839,6.615727,0.05696511,-4.6593103,7.2494144,-1.2525954,-0.71369755,-3.9475226,1.8224604,pituitary
7.559042,-15.676694,14.464269,-15.982062,-9.014629,4.7763615,-8.556652,3.0251,11.993918,1.7578589,pituitary
-0.14877217,-17.497536,12.519926,-14.082717,-8.540263,4.848069,-7.705076,1.9073597,11.5710335,1.5765903,pituitary
-1.8705902,-18.019411,11.26161,-14.106562,-8.000383,5.730061,-7.035942,0.8515338,11.995247,2.1286826,pituitary
-11.912167,-2.619898,21.565218,-11.2158165,-0.7441663,0.24378218,1.4199083,13.53368,4.4776096,1.2565093,pituitary
-12.73465,-3.5763867,19.976057,-9.830484,-2.0950582,1.9965512,0.46911547,13.56596,4.944352,2.0744567,pituitary
-6.9622455,-1.3751475,20.3843,-10.030682,-2.5314784,3.4119635,0.8591095,12.387028,4.3732214,2.7067955,pituitary
-0.44599763,-18.798515,10.960864,2.7774746,-7.7389154,-10.848208,-3.2124102,0.16821872,-9.167848,-6.4471292,pituitary
-16.029106,1.1525928,21.365547,-4.878334,3.7053342,-5.5916295,-0.87158376,10.049502,1.2189668,-8.730717,pituitary
-10.742546,4.886421,22.42167,-4.206148,2.7039077,-5.1274657,0.10612351,11.873372,2.1773036,-8.986338,pituitary
-21.746046,11.988577,8.579507,3.0062814,17.446747,-6.413676,-4.4990563,-2.6742563,6.6658397,4.125899,pituitary
-29.083792,7.2560353,7.5981064,5.413028,14.802525,-3.6378,-2.819922,3.4420946,11.0376835,2.7994976,pituitary
7.546097,-18.93949,10.629169,3.2725167,-2.803537,0.50154126,4.145492,-5.222894,-5.4697046,7.7943006,pituitary
-1.4284111,-20.035355,9.485098,4.45998,-2.1689465,0.59443897,2.6249835,-4.223936,-4.480925,6.8123474,pituitary
-1.5933603,-20.736275,10.0857,2.4698513,-8.930556,-9.783311,-1.6985168,-0.7267756,-7.2304997,-5.594786,pituitary
-18.408674,0.13308825,11.873453,-15.711154,4.8462095,-5.255376,-8.569613,-2.4446478,-0.2787944,1.2568278,pituitary
-24.59907,-3.474298,11.142507,-14.277417,4.146731,-3.9354494,-8.031234,0.0022313185,2.1617944,1.0844119,pituitary
-11.0030985,1.8511077,14.300407,-17.088879,3.6080122,-3.644164,-9.795981,1.0801711,1.6009204,1.2055168,pituitary
-8.797132,2.6900458,16.598814,-18.009403,3.2357485,-3.5890105,-7.9334545,3.4084246,0.011833683,-0.070939936,pituitary
-20.180069,-4.367068,15.993131,-16.640661,1.8211403,-3.468907,-4.9854746,4.444358,0.802237,-0.11807578,pituitary
-7.996212,1.3803141,18.810526,-18.505756,-0.45292354,-4.749325,-5.0090632,6.2455754,0.2680682,-0.70640343,pituitary
-5.429047,0.08932785,17.859537,-20.73993,-5.6720157,-2.8830318,-3.9939249,8.768946,2.1413875,0.4895524,pituitary
-1.5009718,3.4677465,28.332705,-9.601963,6.7888017,-7.9603205,-4.2450657,6.696287,4.5863953,-1.9437039,pituitary
1.8545316,5.0444946,30.201334,-8.489513,7.513453,-7.7862406,-5.7702236,9.6186285,6.192774,-1.5013218,pituitary
-18.178137,-5.5508184,22.136847,-8.2501745,-0.18598092,-5.0788016,-4.4892106,11.705026,5.401783,0.38014215,pituitary
-18.14541,-6.6912136,20.835178,-9.257286,-2.7224367,-4.5276017,-5.523261,12.540796,5.582876,0.967407,pituitary
-2.860004,-1.7825168,26.568344,-11.676008,-4.842086,-5.383306,-7.485956,16.714485,5.673548,1.1082925,pituitary
5.9819484,0.31229562,30.599432,-14.039013,-7.7849913,-7.2245307,-5.479281,19.223616,5.594931,2.055972,pituitary
2.1595917,-21.30135,6.8303685,0.8531576,-11.909952,-9.598046,-0.4977229,-3.27065,-4.67104,-4.5840325,pituitary
-3.621345,-3.0280745,27.66671,-12.934996,-9.967901,-7.756167,-3.4558544,20.097809,5.2095523,2.127593,pituitary
-6.2831883,9.543062,19.677395,1.455639,11.324544,1.7066331,4.5840497,0.25766355,3.3640587,0.7387322,pituitary
-14.056801,1.2911392,17.405905,2.7443166,7.2604322,5.483681,3.0993364,2.1515896,3.5278327,2.3786643,pituitary
-7.2591667,3.5658126,16.749937,3.6667123,5.095845,7.5733294,1.6612773,2.339516,2.1234722,2.856304,pituitary
-29.359358,3.987718,5.38663,-14.506395,5.138256,-7.2094054,-1.208184,-5.785108,-7.5349193,-1.9293703,pituitary
-26.662256,0.50208724,15.072737,-3.0185943,7.05187,-5.5212874,-3.6186852,9.5098715,0.92577255,-2.5403066,pituitary
-25.928751,0.97170955,14.365522,-2.7871633,5.9251676,-5.184617,-3.8258955,10.3649645,1.6921142,-2.0511425,pituitary
1.0901871,-22.387304,4.7773094,0.6902207,-11.542561,-9.249029,-0.06297522,-4.902248,-1.4822018,-3.6098955,pituitary
-9.474577,10.094126,19.271624,-2.3763363,7.1517606,-5.3451743,-3.747254,13.3337755,2.2619393,-3.2637613,pituitary
-5.80933,-18.774284,11.349181,-5.064627,-12.75998,8.002237,-8.388235,-3.8238797,1.8473377,4.7413573,pituitary
-11.922199,-20.624676,9.7998085,-2.156817,-11.677929,8.326116,-8.98867,-3.699392,3.6615403,4.5737453,pituitary
-12.601649,-21.25129,8.916922,-1.0066698,-10.82177,8.637306,-9.2781515,-4.287518,4.176055,4.6717515,pituitary
-8.881497,-19.292667,9.492814,-0.8285098,-10.686737,9.6544,-9.062479,-6.1279035,3.171151,5.187583,pituitary
-5.6215634,-17.89444,10.063393,0.0737526,-11.059156,8.873079,-7.6566024,-7.548391,2.789355,5.258451,pituitary
-7.6818514,-17.724682,9.81493,0.3838904,-12.052165,6.7119303,-5.603714,-7.1902556,1.8266636,4.980167,pituitary
-7.3786106,-15.1307955,13.050774,1.3703083,-7.3258734,8.959425,-8.281669,-0.0690894,-2.0121493,1.4429196,pituitary
2.6465673,-12.689799,14.0776615,2.9078572,-8.675452,9.209105,-10.039938,-0.9793367,-2.6324942,2.2126367,pituitary
-15.33156,-6.622345,17.521944,-17.557983,0.7399453,0.41917646,-3.5457687,7.0544443,6.7480354,1.0869695,pituitary
-0.8584634,-1.170661,20.86987,-21.15892,0.9969062,3.2456493,-3.2568536,9.977584,7.5094476,1.4175873,pituitary
-8.960191,-3.2946663,18.148502,-20.379189,1.2019079,4.1300964,-0.4424121,9.681549,7.2387805,2.4860837,pituitary
-3.9278967,-1.5709866,19.27643,-20.370712,-0.16976774,4.633587,-0.7153551,11.494076,7.8232517,2.116415,pituitary
-0.9417309,-24.562073,4.0466504,1.8905911,-10.58848,-7.125952,1.5019982,-5.0681257,1.1824844,-3.350389,pituitary
-8.52247,10.083455,22.643658,2.2962456,15.736879,-5.4372373,0.16338399,8.454269,10.866384,-2.859097,pituitary
-7.7863445,10.555894,22.859365,1.7579999,16.446898,-5.224663,1.504971,7.938861,10.523658,-2.6497962,pituitary
-7.727444,11.189355,23.979706,1.4245312,18.39983,-5.4673896,3.7152085,7.3795857,8.849922,-2.9194574,pituitary
-15.926489,9.115518,20.00147,2.6806338,16.209715,-6.369133,7.490093,6.48472,7.0770745,-4.247112,pituitary
-19.83156,2.8598955,19.184448,-7.8532534,7.890263,-9.540709,-5.947172,5.9293146,-1.7142066,0.5284611,pituitary
-10.02391,7.4012356,21.716131,-9.806967,3.130741,-10.467501,-6.8710227,11.533967,-1.9645036,-1.07765,pituitary
-10.10095,5.5489683,23.139427,-10.70977,0.012452173,-11.4015465,-0.6428873,16.330942,2.2140903,1.5376029,pituitary
-16.496628,2.5231435,19.519295,-9.514367,-3.0250373,-10.095406,-0.8409333,16.467134,1.7153968,1.2397187,pituitary
-17.969973,2.3985674,16.891243,-7.4854083,-4.1789203,-8.375326,-3.6527622,15.590861,1.9452244,0.6857607,pituitary
20.630201,-22.405546,13.241637,5.8033257,-13.8011675,0.9115235,-7.994403,-8.537594,-14.218878,6.3609385,pituitary
11.683753,-23.335842,10.532663,8.374553,-14.439405,-0.45445654,-8.962981,-6.0486164,-9.1396,5.8947177,pituitary
14.147854,-24.590345,9.090439,10.1214695,-14.546305,-1.2548755,-8.909176,-6.712771,-6.045395,6.527552,pituitary
8.831546,-20.89869,9.926764,8.37594,-14.025442,-1.9609439,-1.8698984,-6.9178104,-6.9232116,6.2085066,pituitary
-12.952347,8.028801,19.987925,-4.7074184,11.516386,-7.129582,0.38220963,2.5032046,4.8437,-6.658081,pituitary
-34.07385,-5.2554626,15.828219,-4.3401475,9.185507,-4.9722524,2.0120816,3.3948534,5.732979,-4.2689147,pituitary
