feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,class
65.0662,35.456146,-8.47925,-3.4355304,-6.638569,2.2265868,-22.773808,9.116512,1.4863964,notumor
16.231293,25.692436,10.589971,-15.854641,15.074657,-12.889478,11.525769,7.077451,-5.3347416,notumor
73.28151,-24.439611,-39.713535,-9.143779,37.82262,23.798933,-13.694229,-19.169127,-21.094683,notumor
18.845812,40.79444,-8.360814,-33.98715,-6.1259227,5.426465,4.88037,13.160898,-8.800017,notumor
17.921803,47.424248,0.99501,-9.940405,-0.39646295,-9.102501,-9.264778,-17.647295,-15.000275,notumor
36.187183,-6.842861,14.6131115,-29.428078,0.6070724,31.50311,-1.2354622,6.1069446,4.2672844,notumor
-5.877362,38.369728,-7.047451,-10.535529,-1.7144059,-6.9610915,12.030306,8.200831,-3.417926,notumor
-48.255253,-3.7617664,-7.403546,-15.19912,-12.226755,6.262905,16.611422,2.0391936,-4.4370136,notumor
50.859024,-2.231056,-2.2194219,-16.297321,2.2363245,2.3954391,-0.5752512,2.223479,1.3328495,notumor
51.99294,15.212333,6.837336,-12.736342,-1.3208971,6.404479,-4.467974,0.035839066,9.255019,notumor
54.153526,10.987656,5.710897,-7.381418,-0.23006716,5.974893,2.781802,-1.2458541,20.760427,notumor
64.45052,35.842728,-4.951729,-6.0981636,-9.998497,2.178799,-18.068968,11.046837,-5.3469024,notumor
14.576255,30.235958,19.38217,-14.3696785,-6.1169353,-11.098455,12.019837,-18.836267,4.2473993,notumor
-0.93022114,40.617958,-18.457167,-17.156212,-21.609251,22.72324,26.652124,8.315744,-18.844912,notumor
23.01546,49.335716,0.41445184,-11.056378,7.576962,-8.157889,10.250941,7.4351797,-10.021667,notumor
63.939175,38.821106,2.190034,-7.937863,-3.957268,-12.003095,3.1866894,-10.7457485,5.397213,notumor
-10.9606695,30.70005,-8.822948,-13.217634,-12.8456135,11.546022,23.05883,5.9963512,-7.2238536,notumor
71.172874,58.98669,-2.6659975,-16.524492,5.483931,-18.331408,12.435226,-10.1918545,-14.227743,notumor
65.16044,49.529396,-13.204922,-30.144758,2.9458244,4.5638285,4.52549,5.922884,-11.962654,notumor
25.220427,16.823393,-2.8718235,-34.46916,5.335073,15.1107855,1.3696249,-3.3833466,-8.1213,notumor
53.09519,13.219172,5.8967185,-7.23336,-0.029621106,5.6162105,2.3737795,-1.7194012,20.007042,notumor
68.221596,16.33311,24.080526,-24.127237,-20.631704,-25.211527,-14.759038,-1.4431936,2.1842494,notumor
42.084896,-3.53676,5.734108,-6.328263,-6.203788,-13.125173,3.222067,6.9873214,7.3026457,notumor
10.68715,31.976345,14.878073,-8.953175,1.5416893,-9.137034,10.650347,-14.974413,9.814209,notumor
14.434816,31.241304,18.736822,-11.371562,-3.7223113,-9.027503,11.320421,-21.566534,7.859483,notumor
-6.2645884,15.526588,7.2910943,3.0290756,-3.9412713,10.462545,0.6555691,-11.825428,9.266679,notumor
54.1681,49.00075,-6.484018,-1.4122076,5.6092386,-2.26042,13.248725,-9.746787,4.3360624,notumor
54.33646,8.090458,8.425263,-13.308104,-5.790004,-4.076084,6.106233,8.790299,10.211119,notumor
40.070904,25.704853,-10.687441,-16.466549,1.6351064,12.10138,-7.88967,9.98726,2.7163427,notumor
119.96863,27.116037,8.795577,-15.822069,8.3652315,4.6297297,-7.3199897,5.2249627,4.315077,notumor
59.573376,59.77029,2.7761827,9.189148,14.537708,5.872778,21.567472,-1.029002,11.508153,notumor
-1.9107958,43.63464,-18.983797,-1.2730386,-25.51933,27.530117,26.494286,1.802434,-11.842718,notumor
62.93276,60.40865,-12.18606,6.7272854,-0.6829215,-11.533155,-17.453299,-3.4862447,-0.20263895,notumor
71.56358,1.7258077,-5.474134,-0.5575989,-3.958914,31.180468,5.980508,3.2484312,-10.362476,notumor
80.75367,-8.711832,-17.78021,1.1153826,10.948712,7.866611,4.208211,-3.139131,12.179978,notumor
73.20393,59.589855,-4.073051,12.117684,8.221192,2.6603289,16.381527,-18.851229,10.85026,notumor
-54.125057,-6.835465,-5.9689474,-1.093146,-12.20508,8.6378975,12.017992,-2.7589066,0.73845774,notumor
28.86482,44.592594,-1.744312,-30.016058,-9.208232,6.0132885,-4.6220627,2.2281897,-5.782763,notumor
9.609426,32.1954,0.16223688,-2.259171,-13.689144,-4.156965,-6.080094,-5.2229686,-0.7420747,notumor
-6.176093,15.456098,7.132014,3.5176845,-2.1626287,9.310968,2.796076,-11.68801,5.9254565,notumor
-26.65786,-1.3328416,6.616693,-1.3041878,12.22878,-3.6258607,5.785667,-2.0051038,8.394549,notumor
63.316578,31.248343,1.0402606,-13.243126,-15.729566,-0.73609847,-8.959763,2.5835586,10.509839,notumor
2.7840116,15.94771,12.366238,-19.04532,1.8847542,5.3857675,4.5298233,-2.1662982,1.200437,notumor
51.622322,15.232233,6.996887,-5.378051,-3.8052492,5.8009787,-6.9488564,0.2935583,16.120523,notumor
82.38685,-10.237537,-24.434795,4.992975,17.343218,2.3058,-3.1916945,-16.69488,-20.489182,notumor
42.54748,22.919462,-6.799306,6.5145183,-6.1841326,2.8916245,-5.735856,16.983572,-6.214125,notumor
15.281407,70.22633,-15.726951,-5.3594832,-5.2426734,-6.0872064,10.058562,7.674293,-0.4146607,notumor
43.814934,-23.423897,-2.7061272,-14.815852,16.974749,-1.060566,-9.052255,-11.192538,-0.7535927,notumor
44.954536,-24.650618,-1.3576913,3.4925287,12.995665,-6.805127,-8.2323675,-11.870789,-3.597641,notumor
38.260956,-3.4542089,-28.209124,13.286428,-4.00656,-12.585602,8.171126,-15.607753,-6.9553967,notumor
-22.926037,-3.9876864,10.321219,-12.858156,10.894855,-8.228085,8.8750105,1.7034438,-0.53823835,notumor
17.581844,9.627789,12.25793,-6.5876226,-5.8924356,-11.446172,0.53042406,-11.983572,3.408777,notumor
49.1355,-14.402612,-22.108934,10.110049,11.617061,2.1590514,3.4964042,-5.6049495,-6.76691,notumor
9.333582,-34.3918,-27.963387,1.5776908,22.763166,12.327369,-2.6589327,-14.732174,-13.516229,notumor
-22.850695,9.956523,0.4382032,11.22539,2.3647661,11.582318,2.8512363,-0.6881534,3.4919786,notumor
-17.550396,10.162553,1.9821886,-0.27951065,-3.4532917,4.748265,10.850244,4.778339,0.33045548,notumor
20.013876,7.4183116,0.21654777,-28.831797,-0.65425324,2.6409283,-4.1409097,-1.9704001,0.7819978,notumor
8.436494,22.797825,5.41032,5.3096595,11.547617,5.1284595,17.004818,-1.2789727,12.431443,notumor
1.5632025,25.801828,5.9213624,21.745155,6.456753,16.025646,0.49946105,4.1906586,1.3825794,notumor
67.31435,31.36919,10.902358,-4.8215666,-13.726259,-4.1581492,-3.1365814,4.2689,0.83018696,notumor
32.45741,17.022972,10.337546,-9.5004635,1.2226366,8.134519,-0.53707653,-10.504983,4.021479,notumor
-30.709124,13.536298,-4.673233,-2.6232557,10.989799,-4.5797005,-4.411311,13.9998255,-3.7625482,notumor
-20.764732,11.4299755,1.6302309,-7.1079206,-1.7854023,-7.7163997,-3.6192944,-18.394136,-2.418023,notumor
-39.111267,5.2040024,-5.5621586,-4.9121466,-1.0170163,-1.7676817,6.4708295,3.1223648,3.7906947,notumor
-14.772288,-22.857805,12.687819,5.315867,-1.0128022,19.950378,-3.3743668,1.8078064,3.1966999,notumor
2.9994245,4.5551033,-5.856605,-4.284478,-3.8419547,1.5179182,-13.362463,4.180185,2.0710065,notumor
-0.29645112,31.739206,-2.3596752,-7.0217147,-0.48448446,-7.946611,10.073841,3.5747528,1.3468852,notumor
47.585953,0.9145824,-5.95536,1.5713016,6.6843815,15.547339,-5.4545884,1.054057,22.765179,notumor
27.637016,56.5374,13.413957,-10.04212,0.19781716,-11.952323,13.77069,-15.7312355,10.091052,notumor
-5.2314,11.773839,7.6562853,-20.333858,-2.157654,5.0334487,5.940313,-3.5367615,-4.724622,notumor
-26.0979,-3.9154425,6.9205546,-12.529361,9.275644,-7.216427,8.144177,3.2035074,-1.4882257,notumor
-3.9387639,33.54599,-9.09425,-6.7093825,-6.7379684,-6.1530466,7.914279,3.7576234,0.7358613,notumor
17.34013,9.4280815,11.484179,-11.470089,-1.4559598,-9.241755,1.8092421,-11.035969,2.649185,notumor
58.15664,13.831692,6.661641,-12.858972,-0.84247035,8.306949,-4.863208,1.4474909,10.505451,notumor
40.478634,25.390165,-10.873615,-16.773172,1.7702852,11.031396,-7.5602384,9.183695,1.4610687,notumor
29.112429,44.297836,-2.2538624,-29.879412,-6.903601,4.8290133,-1.741878,1.8461694,-10.264989,notumor
36.312775,0.123572625,-28.875956,-18.972021,7.346966,-1.6576085,-4.16098,-15.6098385,-2.4621136,notumor
17.27238,9.4754305,12.154786,-11.95422,-3.1326842,-9.02823,0.17597692,-10.109318,5.0943685,notumor
-8.816607,-8.709986,-0.25451893,-7.875731,-1.9410107,11.60255,-2.402637,-0.9402947,-0.42053503,notumor
84.019646,-9.842277,-25.203411,-10.5554085,19.88521,7.3912334,-3.576252,-13.450764,-10.05922,notumor
-8.952037,-8.777045,-0.44966125,-8.276501,-2.633883,11.937317,-2.8760405,-0.87061924,0.5345459,notumor
-28.903788,24.955338,-18.569294,-7.128464,-8.654098,-2.4808815,-0.49498907,2.122567,-9.795893,notumor
8.433607,-32.26812,-26.127876,-7.37261,23.52051,16.169884,-7.8582773,-13.935383,-11.593584,notumor
-17.560429,9.969808,-2.1970363,-13.763719,-4.591201,4.506668,8.361408,2.8928108,3.5826457,notumor
8.854349,19.565577,2.094742,-19.554104,4.007493,-1.6313607,15.126633,8.181116,2.8682168,notumor
2.7342443,20.032537,-2.658804,-33.464443,0.87741935,6.7081356,2.0098972,15.424702,-4.4182453,notumor
45.653755,23.828709,-9.2318535,-16.655329,2.0498025,14.999852,-7.250413,11.313453,3.7884707,notumor
-29.468216,-0.31999874,8.404637,-10.973242,-1.796467,-6.6821117,7.4240303,-8.479919,4.818167,notumor
-8.704205,7.869214,16.042318,3.6977167,7.710244,-0.67631215,-6.676433,-13.0655155,2.2553518,pituitary
-2.803448,-8.413858,13.971553,-17.373562,-7.226825,5.3340054,-1.2246497,-10.765244,8.127278,pituitary
15.53089,-10.624122,16.7912,7.354269,-13.02323,-2.506791,6.6625447,-4.156263,-11.15783,pituitary
14.5875025,-25.336527,4.034006,5.4030356,-20.153606,-5.0221157,2.0962775,1.613687,-3.1190226,pituitary
20.31798,-23.213303,5.0203767,7.3004775,-19.408842,-4.0750923,4.707416,6.282552,-4.704618,pituitary
12.300573,-2.4930725,15.889775,19.163881,8.737735,-6.3295183,-1.9286786,3.2898712,-22.101086,pituitary
13.502481,-3.7472527,19.063297,16.230612,5.6963234,-7.7037563,0.62837505,0.78497815,-20.882685,pituitary
2.7160525,-10.241886,18.6008,12.2650385,1.7647802,-6.8029947,2.613741,-2.1659994,-17.89415,pituitary
15.562883,-7.3382187,22.172804,13.664818,-1.236729,-6.101697,4.857886,-5.0368485,-19.738102,pituitary
3.6650944,-12.27359,13.157387,17.79588,-4.2697444,-3.616551,-7.0097256,-2.076601,-18.867819,pituitary
8.739723,-13.242854,15.482625,15.398263,-9.785628,-5.5444465,-6.0808682,-1.2727484,-19.847609,pituitary
17.87249,-11.286616,16.11789,13.634919,-17.029116,-7.1864424,-3.9370172,0.5190919,-19.239809,pituitary
-6.8194957,-10.68047,13.8585005,-16.918455,-5.8186393,6.631299,1.3973197,-8.411744,8.102989,pituitary
19.467869,-13.053638,14.780194,10.943702,-20.069395,-7.5900397,-0.63888806,3.6877847,-13.783646,pituitary
26.78805,-13.091001,12.880885,11.301816,-21.849266,-7.037153,1.3435248,6.3479023,-8.916872,pituitary
22.368568,-17.669485,9.752554,9.019185,-20.732706,-4.569355,4.7519917,8.184728,-5.267476,pituitary
18.72793,-20.397923,5.4223895,7.890228,-18.9644,-0.9714808,6.0804405,8.957711,-1.7423378,pituitary
-1.7761359,-19.667105,9.815892,-0.71408015,-7.3972034,-12.565482,2.1065073,-1.861647,-5.819228,pituitary
12.482973,-30.81269,-12.967313,-9.133124,1.267432,-9.589876,2.0716612,-3.719504,2.2619503,pituitary
6.6606145,-32.76933,-12.870281,-8.394893,1.0696634,-7.951104,0.99940646,-4.200401,3.1667504,pituitary
11.322788,-30.326593,-14.056308,-6.012151,2.5825846,-6.7808995,1.5880569,-4.061047,3.1440241,pituitary
44.269024,-20.03945,-6.127777,12.204735,-7.658333,-18.570389,22.983946,7.1431923,4.8349085,pituitary
39.58313,-21.262424,-6.9495244,11.267231,-6.7016673,-18.552078,22.985067,5.62679,7.007878,pituitary
-8.006475,-10.831711,12.700498,-15.72578,-5.842485,7.764696,2.5448494,-6.8767095,7.8310394,pituitary
34.26851,-24.29647,-8.16892,9.9033165,-6.943616,-19.350164,20.600302,2.7030122,6.0280633,pituitary
21.30387,-26.458473,-5.243667,6.7312903,-6.4585342,-16.961082,15.658065,1.9489846,5.6298957,pituitary
23.095263,-25.662567,-3.9074867,6.860058,-5.427138,-17.072914,17.567883,2.2780418,7.3754697,pituitary
26.612804,-25.53184,-4.3295765,8.302028,-6.766842,-18.13311,18.578617,3.7485344,6.599749,pituitary
20.303926,-35.87812,-17.971842,17.191425,-5.8886423,-20.963732,10.12908,2.7026699,1.1275029,pituitary
60.522068,-30.405352,-31.724026,13.959936,3.036892,-8.14803,29.699804,-4.2299767,5.833507,pituitary
39.866756,-31.688894,-23.03589,14.974569,-8.327307,-14.0827875,8.834918,1.0032898,4.5138035,pituitary
35.158375,-13.309157,-13.307128,1.3193605,-1.5839262,-8.306698,9.491847,-0.15618381,-4.621892,pituitary
13.428553,-35.23411,-28.32324,-6.453295,7.0680695,-14.518682,12.617319,-4.683534,3.6685526,pituitary
26.083996,-28.73491,-13.919305,-2.8743944,9.616275,-2.234259,8.834248,-6.944574,-6.2144203,pituitary
6.171419,-25.7943,14.614459,3.7006016,-13.415467,6.9437003,-8.934335,9.087485,-1.2780935,pituitary
3.2178807,-3.4022837,3.9381416,20.212202,2.7683918,2.2807896,0.009879315,3.0741134,6.6510987,pituitary
23.608892,3.5846658,27.280273,-13.546509,-3.556635,-5.883283,-11.153913,-5.405917,5.5576935,pituitary
44.42105,-26.042692,-19.697004,6.3181796,13.033545,-6.7585425,17.784235,-11.310285,5.719661,pituitary
78.151024,-48.12283,-46.054382,23.673622,13.993926,-25.846085,28.798464,-11.011379,8.435867,pituitary
4.5657744,-3.1558216,3.7942088,20.392424,2.8671582,2.0645278,0.03783397,3.074349,6.550296,pituitary
1.6480068,-23.111353,-15.652398,8.215962,2.0288897,-4.312523,8.437774,-4.7558475,3.7817245,pituitary
-17.261635,-36.000393,-16.059505,-10.051738,0.06240614,-2.9904714,0.793791,-1.4222413,-0.7115159,pituitary
37.717907,-21.52584,-15.526379,-27.017796,3.651798,-11.9273615,9.385591,6.19201,-14.750808,pituitary
-38.264717,1.4180688,-3.706732,-4.829012,10.389296,-4.6771545,-5.55041,11.706875,-2.2222369,pituitary
-8.291192,-14.8998375,0.32418907,-4.4484806,5.334223,5.64751,3.3420172,-2.0894575,-6.5327086,pituitary
10.97219,-25.100973,14.2793,7.2600713,-14.540664,6.0260267,-10.2877655,9.246312,-1.4958473,pituitary
19.594707,-30.193993,-21.973581,-5.837529,8.3790045,-3.6932337,4.9169774,9.563196,6.7380967,pituitary
15.0277,-26.392143,-4.227665,11.06191,-5.900885,-12.585879,13.818268,5.6107445,7.8798914,pituitary
12.945999,-27.812323,-5.688871,10.669685,-6.4607325,-12.819276,13.030919,4.3832703,7.847529,pituitary
14.160952,-27.750423,-4.6616397,10.829733,-5.207098,-13.083249,13.739092,3.937628,9.198654,pituitary
9.141071,-27.63357,-3.3877313,10.598876,-4.7963986,-11.9335575,12.325964,3.5605202,8.531888,pituitary
26.678257,-26.668114,-16.360474,4.585578,1.3976392,-13.353584,9.955387,-1.4069729,11.3906145,pituitary
21.281464,-29.192255,-17.274078,2.984298,1.8343408,-10.351303,9.582331,-1.5001317,10.279459,pituitary
22.97878,-29.006168,-20.079088,4.4088287,2.3750355,-8.306681,9.382307,-1.7197114,9.956465,pituitary
28.366392,-27.392733,-21.605654,6.6228404,5.6395965,-8.226802,10.291165,-1.5730063,11.7525425,pituitary
30.44777,-27.491743,-19.785204,8.287674,5.368218,-7.8538465,9.469836,-1.4820923,10.959798,pituitary
7.6629734,-25.25008,12.227938,8.830943,-15.382064,5.511625,-10.393841,8.285153,-0.7968883,pituitary
33.2305,-26.047503,-19.702917,9.412402,5.8156896,-6.5673385,8.764625,-1.633003,11.018221,pituitary
32.77119,-24.392084,-18.092646,8.138975,4.674025,-5.7543426,9.117974,0.52626705,10.967491,pituitary
6.6145616,-30.45443,-19.3376,-11.607258,8.888721,-4.432018,-1.5433825,-3.6379807,0.9861805,pituitary
3.0117457,-30.41928,-18.544655,-12.622794,8.645352,-5.035098,-0.86693454,-2.99647,0.4685785,pituitary
4.3403635,-30.874891,-18.326086,-14.016716,9.198104,-6.4208617,-0.23336403,-3.5480285,-1.4966455,pituitary
6.821207,-31.834442,-19.004759,-14.299715,9.095819,-8.011249,-0.63479954,-3.2028203,-0.08894189,pituitary
1.8257158,-32.229168,-17.790836,-13.946842,8.048819,-6.6231627,-2.0475705,-3.8535576,0.38864407,pituitary
2.5542736,-32.366978,-17.175114,-11.600053,9.245047,-5.354871,-0.7293001,-3.7532184,1.1510117,pituitary
5.0434403,-31.713394,-17.387676,-11.601958,8.708232,-5.0196137,-1.8234206,-3.3022335,0.56158787,pituitary
7.6183867,-27.012707,-8.8002,2.3390453,1.3308498,-15.750794,5.308154,-5.340599,0.08990821,pituitary
5.6717978,-23.322298,10.972967,10.05203,-16.753168,5.3253584,-9.558886,7.991649,-2.6650634,pituitary
3.6526074,-27.748602,-10.061273,1.2992866,3.237572,-14.99755,6.9240894,-4.611577,0.59945375,pituitary
0.77316344,-28.228014,-9.448569,0.4683757,2.5572422,-13.418114,3.9477055,-5.018421,0.9316922,pituitary
7.291092,-26.472235,-10.152489,0.13360494,3.654158,-16.37108,3.3320198,-4.569868,2.7893224,pituitary
6.758274,-26.926785,-8.613498,1.0930527,2.3318405,-15.684221,4.3217087,-5.20724,2.7133567,pituitary
3.0828955,-23.811684,-8.655176,1.8208406,2.2335272,-13.43671,6.944091,-5.981762,1.8363923,pituitary
5.732322,-22.547956,-7.498416,2.6978927,0.5665062,-12.875579,6.136074,-5.619996,1.0861753,pituitary
-2.5715306,-33.914486,-13.139417,-3.9971385,6.1529107,-1.2632663,0.3575348,0.5318377,5.431848,pituitary
1.1382178,-33.510765,-13.843343,-4.1985006,5.5128,-2.8263097,0.5954798,0.09667138,4.5121813,pituitary
-1.1935614,-34.928875,-15.218007,-4.3503637,5.6004586,-3.6971333,-0.2280381,-0.16778158,5.388694,pituitary
5.87466,-33.156475,-15.231385,-4.8271503,5.1080546,-2.556987,-0.30812827,0.24389154,4.8227506,pituitary
-10.528022,-9.679612,20.663557,-0.5726011,3.7395847,6.2413206,1.9089825,-6.2078424,0.14307514,pituitary
-6.2151985,-35.676872,-14.508762,-4.6651664,2.7137706,-0.9869372,2.1071157,-0.2951329,5.952781,pituitary
8.813971,-31.66161,-16.004925,-4.3768106,3.4431322,-1.1002169,1.3029302,0.93048745,5.2364373,pituitary
13.088523,-21.806408,-1.5519708,15.0734415,-10.164323,-12.03753,13.303664,7.1081533,-2.9838603,pituitary
2.4528873,-24.052277,-1.5539771,11.587455,-8.876908,-11.296668,9.498525,6.353859,-2.2444255,pituitary
5.642406,-23.79255,-1.3071618,12.79723,-6.328655,-13.428056,11.347559,6.4317217,-1.5017263,pituitary
11.7518215,-22.59947,-1.1322933,15.527702,-6.990368,-14.4861765,11.285128,6.33628,-2.124549,pituitary
15.909981,-19.495365,0.43834084,16.877827,-7.586033,-12.129356,12.013413,6.6495814,-1.8235627,pituitary
4.5854263,-22.29009,8.209529,6.7590456,-6.5462346,-2.099799,8.558541,-5.2507343,0.67412513,pituitary
-1.4304767,-25.146605,6.941172,5.675288,-7.1603427,-1.0679846,6.7926984,-7.115357,1.1896025,pituitary
23.270235,-28.543005,-18.248386,-20.46685,11.5856695,-9.573846,-2.175516,-4.322857,2.56971,pituitary
-3.728754,-6.8662744,21.08928,2.3249865,2.5347548,7.175044,-1.9486821,-7.4284086,-1.1752063,pituitary
9.217916,-32.135525,-16.72806,-19.52549,11.273737,-8.2426815,-1.8781518,-3.3635898,3.068679,pituitary
25.54317,-33.020622,-20.872421,-21.466175,14.40092,-8.788587,-3.1609983,-6.1645136,2.2473996,pituitary
12.993986,-33.090145,-20.17465,-18.251284,12.042194,-5.266353,-2.7736833,-6.9695244,3.0055454,pituitary
22.00163,-32.2952,-19.26304,-18.78477,13.817474,-8.930334,-2.1742425,-4.3249907,2.152839,pituitary
0.29218292,-27.229872,-11.267485,-7.70304,5.418008,-0.10596815,3.3724172,2.5165553,7.7495527,pituitary
7.1878123,-25.149805,-12.0937395,-6.8451653,5.6502075,-0.21902715,2.763768,1.9529859,7.691472,pituitary
8.435161,-26.612465,-12.583013,-7.787865,4.1814976,-0.4787998,2.58448,3.3581645,8.777538,pituitary
14.968024,-24.469496,-11.063583,-6.4093337,2.699986,0.65414006,2.4359627,3.838779,8.143106,pituitary
21.141031,-23.272577,-12.007591,-5.5346146,1.932396,0.8933106,3.1705494,3.4705496,8.767701,pituitary
23.163073,-20.467812,-10.40127,-4.496989,2.6651292,-0.055922702,3.7610276,3.8806474,7.0208488,pituitary
-11.797225,-11.459564,17.194014,3.4106073,-0.115205586,6.3992305,-3.9023046,-7.4933996,-1.3605062,pituitary
24.872395,-17.8112,-9.786805,-5.406644,-0.08010391,0.8140677,4.1816335,4.746812,7.175436,pituitary
35.886913,-17.228144,-3.1631336,14.102981,-8.548665,-12.713351,12.66631,7.478378,1.5926186,pituitary
34.050404,-19.21456,-3.1179683,12.039044,-9.37495,-15.407131,13.344107,5.722435,3.0614455,pituitary
32.034325,-19.308025,-2.0598698,13.06667,-8.763706,-14.217829,12.989732,5.8340344,2.8344228,pituitary
34.235695,-24.425148,-7.1199274,8.779607,0.7980002,-12.977602,13.127196,-6.712559,0.9998824,pituitary
30.635117,-26.264051,-10.629829,7.0534863,0.7230577,-14.924774,12.725493,-6.408895,-1.1689963,pituitary
28.058748,-28.600365,-10.606958,7.0932984,0.7705606,-15.196043,12.256899,-5.6878066,0.5709179,pituitary
28.058748,-28.600365,-10.606958,7.0932984,0.7705606,-15.196043,12.256899,-5.6878066,0.5709179,pituitary
32.963753,-28.103148,-10.169903,7.663225,-0.64002687,-14.293971,10.485714,-4.476404,-1.7827846,pituitary
-2.2984972,-25.483856,-8.655633,-9.620995,4.2388597,-0.07342577,0.03709486,-3.182608,-3.9967024,pituitary
-7.12214,-11.373775,16.368801,-7.71104,-0.35751697,6.6817255,-4.7676845,-4.215006,7.812322,pituitary
-9.054428,10.894159,17.51344,-2.5129595,7.5384665,-5.0463395,-1.2957809,-7.7312326,2.0526001,pituitary
0.9540973,-23.799925,-8.335921,-7.6879997,5.1242943,0.34382,-2.448422,-4.5433955,-2.18059,pituitary
29.522495,-16.495337,-0.2186459,19.137617,-11.789065,-13.976081,8.67128,8.520792,-1.2376095,pituitary
29.808306,-16.738087,-0.7527444,17.427555,-11.343977,-15.561573,8.999381,8.059149,0.88540107,pituitary
22.685322,-17.881508,-3.2765174,13.831727,-10.139207,-17.57171,8.456567,6.9101005,0.7224122,pituitary
19.577654,-20.52194,-3.7549841,13.986015,-10.98855,-17.575394,7.4782343,4.835732,0.68272024,pituitary
14.379938,-21.43431,-2.3202856,13.535154,-10.698944,-16.484972,5.29547,3.5421379,1.5864143,pituitary
18.51934,-19.17864,-1.4584043,13.976259,-10.6517515,-16.472757,7.851563,5.2133374,0.68447787,pituitary
10.773255,-27.825876,-13.882464,-5.1002464,6.3794584,-1.1961828,0.6724051,-1.830059,-1.621732,pituitary
7.9603906,-28.908796,-13.7173815,-5.9936957,7.677362,-2.3265567,-0.3747432,-2.2755227,-1.3741667,pituitary
-18.231691,-35.20273,-12.123243,-6.7358513,4.5052767,-2.2383397,-0.5246673,-2.918135,1.9201875,pituitary
-17.761559,4.537793,15.906972,-2.8090658,6.419028,-4.059554,1.4112625,-6.6186748,1.6258183,pituitary
-9.688797,-34.157436,-12.728599,-6.205856,5.5483847,-3.0827038,-1.4335762,-2.4012446,1.673349,pituitary
-13.312007,-33.271637,-11.609727,-5.4723315,6.309546,-2.9419055,-0.57648957,-1.6391904,1.4223378,pituitary
7.9095817,-28.923908,-13.379916,-3.9982345,7.293983,-1.8204935,-0.6061162,-1.2152168,0.57058823,pituitary
10.340358,-27.35861,-11.078208,-3.1508687,8.246698,-3.1274347,8.583325,-7.325178,-3.8760421,pituitary
12.605566,-26.936668,-12.868058,-2.2034903,8.070083,-2.7764788,10.960055,-6.754242,-3.9707475,pituitary
9.896148,-23.206844,-10.551836,-1.7858791,9.834078,-1.0784084,12.125382,-7.360533,-5.516379,pituitary
24.444954,-19.132256,-8.497133,26.73634,2.456181,-15.726427,6.252548,5.9987855,-1.3418812,pituitary
23.564468,-19.938847,-9.631983,24.11808,2.4564757,-17.777657,5.1518297,5.9672866,-2.2040892,pituitary
22.380774,-21.523016,-9.663648,22.197195,1.6564167,-18.07897,4.267387,5.6947865,-2.2151759,pituitary
20.845333,-22.511183,-10.782901,21.692112,1.9924765,-17.855406,4.569424,5.0181584,-0.93707854,pituitary
-15.128124,6.6861415,15.309453,-1.4791679,5.206821,-2.755751,1.0708208,-6.8358026,1.6632783,pituitary
17.183325,-23.89596,-9.873457,20.274347,2.1309228,-17.866947,4.5319934,3.6935902,-0.5455079,pituitary
25.20261,-16.164934,-1.4082786,27.701258,-5.375372,-15.458497,3.3305285,10.780159,-5.238361,pituitary
13.710986,-20.411358,-0.7592755,22.261507,-4.08195,-15.499352,2.078076,7.988536,-3.2497127,pituitary
17.623095,-21.520048,-2.8361764,23.092728,-5.365679,-18.373869,1.8382198,8.340127,-3.240656,pituitary
19.223438,-22.300213,-0.48665276,24.138224,-4.696472,-18.053991,2.4198391,7.403995,-2.8072426,pituitary
22.035278,-19.926687,0.9670732,24.069822,-4.2008996,-16.84088,1.0432609,8.42231,-2.1390374,pituitary
23.15925,-18.96926,0.40982938,24.74445,-4.08979,-16.808857,2.3285487,10.480294,-3.5225692,pituitary
25.122303,-11.98908,0.5954867,18.21456,-9.549008,-5.739516,6.3282366,10.634195,-6.403842,pituitary
32.05421,-9.531029,-0.234431,20.254034,-6.912632,-7.518386,7.00278,11.361959,-4.9643373,pituitary
10.31913,-20.464579,-1.5244019,16.315117,-3.8749123,-6.798296,7.558466,8.056188,-2.9318385,pituitary
-20.606325,-6.0348926,22.494217,-6.413766,5.846647,-2.163652,1.3817059,-11.636571,6.0119805,pituitary
15.557321,-15.244997,-0.43537998,17.222052,-4.832594,-7.316529,8.5058975,8.624316,-2.3589373,pituitary
28.531206,-14.482088,-1.6017088,20.181746,-6.5084853,-9.212813,11.17686,10.570372,-2.0576644,pituitary
24.853233,-16.774637,-1.7917738,17.896336,-5.753154,-10.390268,12.235466,9.098822,0.009675989,pituitary
19.996222,-19.276394,-2.8594568,17.008192,-5.3660893,-11.739983,10.400464,7.900187,-0.049320348,pituitary
19.653265,-19.429056,-2.911905,17.385448,-5.240752,-10.064041,10.046378,7.420635,-0.03697499,pituitary
12.179957,-20.322514,-3.9904695,15.501759,-4.4670763,-9.688061,10.039963,7.5860744,1.0649065,pituitary
15.659238,-19.556166,-1.6641693,15.860678,-3.4381561,-10.335202,10.20017,9.558744,-0.89787334,pituitary
21.744968,-16.85278,-1.6958433,17.645262,-4.659446,-9.286649,9.02655,9.634624,-3.0562046,pituitary
