feature_1,feature_2,class
-47.827084,1.584651,meningioma
-21.257074,0.039269596,meningioma
-24.511742,10.549996,meningioma
-18.081436,-0.32582247,meningioma
-31.993137,13.755137,meningioma
-24.236507,-2.5927894,meningioma
-19.608091,-0.91166246,meningioma
-20.34022,11.475889,meningioma
-41.12997,4.1769724,meningioma
-38.206722,6.261985,meningioma
-54.67942,-6.292317,meningioma
-36.22314,7.898773,meningioma
-37.78872,5.400852,meningioma
-39.76644,14.71416,meningioma
-29.329538,5.9786935,meningioma
-36.12747,20.301031,meningioma
-42.970333,12.798907,meningioma
-30.175436,9.976595,meningioma
-27.937098,17.613981,meningioma
-31.019934,18.497679,meningioma
-23.72781,30.463537,meningioma
-37.94016,13.414695,meningioma
-49.141815,1.6715693,meningioma
-36.1172,17.444654,meningioma
-39.85303,14.003344,meningioma
-35.913227,20.498713,meningioma
-32.776974,15.752224,meningioma
-42.114414,13.812782,meningioma
-16.917002,18.838495,meningioma
-21.83737,17.341469,meningioma
-24.316807,17.82528,meningioma
-26.100763,20.145174,meningioma
-24.960356,24.969807,meningioma
-27.099653,26.438118,meningioma
-48.40878,3.2729528,meningioma
-28.131504,28.133875,meningioma
-16.109468,20.64079,meningioma
-13.935038,21.424772,meningioma
-35.15847,13.786414,meningioma
-24.835152,10.341833,meningioma
-31.149763,13.250735,meningioma
-33.181595,13.779419,meningioma
-27.508896,23.147223,meningioma
-38.027645,14.476663,meningioma
-36.37016,20.066624,meningioma
-36.198338,22.480652,meningioma
-38.875423,1.281997,meningioma
-35.899475,12.374126,meningioma
-33.705524,17.303726,meningioma
-34.03564,16.314241,meningioma
-28.587496,26.238295,meningioma
-26.69308,-3.248778,meningioma
-27.105005,-0.6376363,meningioma
-33.141068,-3.7695422,meningioma
-29.124268,-1.4814364,meningioma
-31.105444,16.600885,meningioma
-33.870003,15.322809,meningioma
-34.427727,16.700447,meningioma
-28.849676,24.36172,meningioma
-31.733059,22.247952,meningioma
-33.469444,23.72847,meningioma
-34.03912,20.110357,meningioma
-35.38817,19.351437,meningioma
-37.7146,18.319565,meningioma
-42.370434,13.1758795,meningioma
-37.9573,2.7060008,meningioma
-34.447044,19.500668,meningioma
-35.840733,17.733242,meningioma
-34.048355,20.662512,meningioma
-36.48756,18.072952,meningioma
-33.044125,14.211661,meningioma
-28.855688,18.535074,meningioma
-28.237543,18.328234,meningioma
-31.57055,14.665392,meningioma
44.265617,-7.216326,notumor
-7.961847,-7.1369414,notumor
17.252914,5.179339,notumor
50.567314,14.707603,notumor
2.1332676,-1.3497123,notumor
8.534213,22.889793,notumor
2.0845902,19.93824,notumor
46.748577,60.16171,notumor
14.8411,-19.225666,notumor
81.32397,-10.024832,notumor
-4.66568,44.97856,notumor
-29.730677,0.29481223,notumor
-29.730677,0.29481223,notumor
-26.67803,-1.3266838,notumor
-26.67803,-1.3266838,notumor
7.0812855,21.610956,notumor
15.055538,28.483143,notumor
9.03155,24.328197,notumor
23.076569,-4.05331,notumor
18.868742,-29.82587,notumor
10.3081255,-23.813473,notumor
13.957973,-0.5930034,notumor
27.748245,26.7558,notumor
-30.69388,13.494072,notumor
-29.730677,0.29481223,notumor
-27.56689,-1.4311639,notumor
-27.44824,-1.4534982,notumor
13.486715,18.649971,notumor
13.550825,18.822762,notumor
8.534213,22.889793,notumor
29.499039,-19.097202,notumor
54.52597,-7.034605,notumor
16.234869,-9.385006,notumor
15.894479,21.0125,notumor
25.859716,11.586776,notumor
3.2405353,16.54595,notumor
-19.395035,-9.075018,notumor
5.215557,26.124699,notumor
29.975399,56.171406,notumor
-3.196272,-11.321314,notumor
13.639645,8.105045,notumor
15.100247,25.191566,notumor
-10.3351145,43.370747,notumor
8.356641,-21.475967,notumor
-39.220406,-24.483002,notumor
-15.654269,-12.338934,notumor
-28.715025,12.379807,notumor
-21.470184,-17.479883,notumor
-18.38817,32.261322,notumor
25.304266,6.147408,notumor
-14.717251,31.091627,notumor
12.583632,26.7811,notumor
4.9480066,9.481562,notumor
40.488018,76.66533,notumor
98.2032,-45.33245,notumor
87.39008,-59.248234,notumor
39.04039,41.344994,notumor
24.700245,55.08846,notumor
49.007236,-20.336641,notumor
72.74159,1.1656609,notumor
30.439503,-7.461821,notumor
13.78133,0.7883959,notumor
32.39982,6.3696876,notumor
-25.871819,10.464402,notumor
16.407581,-0.22405556,notumor
-23.060549,16.242851,notumor
-9.443405,29.080444,notumor
46.534817,16.401299,notumor
-12.993118,23.512363,notumor
-0.6952856,-3.559771,notumor
-6.603633,15.060617,notumor
90.22157,-19.125202,notumor
70.41729,20.670132,notumor
15.123107,-21.092339,notumor
8.37832,-21.567165,notumor
31.227198,-28.12745,notumor
9.194956,-37.692783,notumor
70.41729,20.670132,notumor
15.123107,-21.092339,notumor
8.37832,-21.567165,notumor
88.49072,-61.31347,notumor
9.194956,-37.692783,notumor
29.818369,-24.851187,notumor
40.389637,-27.817238,notumor
26.435259,-19.824772,notumor
25.38458,-20.508734,notumor
-25.209429,-43.849957,notumor
12.083734,-32.978764,notumor
58.993492,-17.386612,notumor
24.451824,5.6935134,notumor
56.91268,-12.76244,notumor
-11.172419,-6.2121754,notumor
43.263966,-17.79701,notumor
11.848265,-29.451633,notumor
25.947397,-8.6044235,notumor
97.90641,-10.910665,notumor
91.4346,-2.5068147,notumor
-9.792765,16.480824,notumor
17.55772,21.597326,notumor
90.165825,-0.22420868,notumor
-1.5622568,36.32402,notumor
48.85627,10.818117,notumor
51.812958,35.558502,notumor
2.7468107,-25.220444,notumor
-61.659893,-12.967114,notumor
10.201159,8.367525,notumor
-7.5116267,21.307884,notumor
0.8950747,-20.409271,notumor
-7.071239,16.461401,notumor
1.292831,25.95932,notumor
-12.134328,20.920322,notumor
-16.233824,21.39204,notumor
86.94715,17.436033,notumor
-28.159477,12.159604,notumor
83.14154,5.18318,notumor
40.771023,-13.296357,notumor
65.18999,15.483227,notumor
97.28759,60.97325,notumor
52.53708,-23.172297,notumor
52.103035,23.460676,notumor
39.949814,-5.564122,notumor
65.54677,-1.0377142,notumor
52.103035,23.460676,notumor
52.53708,-23.172297,notumor
100.05939,0.8789563,notumor
39.949814,-5.564122,notumor
-7.404996,-26.356995,notumor
37.890213,-8.998153,notumor
13.451113,-28.775007,notumor
43.793743,29.541887,notumor
65.18999,15.483227,notumor
97.28759,60.97325,notumor
65.18999,15.483227,notumor
26.199823,-18.095198,notumor
-10.563093,-23.662554,notumor
17.53819,27.14981,notumor
52.53708,-23.172297,notumor
13.451113,-28.775007,notumor
25.14901,9.765514,notumor
-9.764277,-8.370209,notumor
38.57619,-11.592732,notumor
-18.995842,11.257929,notumor
-14.733895,-22.9751,notumor
-14.733895,-22.9751,notumor
-16.94596,31.171974,notumor
-1.9647275,-12.170555,notumor
-16.293764,31.27255,notumor
-69.403145,-21.417528,notumor
-2.558609,-11.811251,notumor
-14.733895,-22.9751,notumor
18.75834,2.0491521,notumor
-26.184704,26.137135,notumor
20.464958,8.543323,notumor
-6.477979,15.596133,notumor
4.654679,39.99527,notumor
-28.64783,-5.1578293,notumor
32.181595,-3.49267,notumor
75.47505,-37.742554,notumor
-3.5674994,33.001488,notumor
-16.233824,21.39204,notumor
52.289608,15.308649,notumor
4.747172,10.710737,notumor
82.40744,-10.308187,notumor
45.21848,21.398321,notumor
18.75834,2.0491521,notumor
27.594942,48.8324,notumor
45.02785,-24.570463,notumor
-6.344777,34.503826,notumor
77.63114,-15.276606,notumor
38.432106,-3.227003,notumor
56.13362,11.279206,notumor
23.448162,4.5340567,notumor
10.11537,23.697859,notumor
28.434965,-30.282742,notumor
17.54996,-28.737555,notumor
-22.898909,10.016842,notumor
-17.262474,9.983882,notumor
-17.315985,-18.058537,notumor
-25.241087,26.762075,notumor
-17.345104,12.611068,notumor
24.700245,55.08846,notumor
90.165825,-0.22420868,notumor
-1.9647275,-12.170555,notumor
8.398392,22.730164,notumor
57.29864,14.027788,notumor
1.5191473,26.00331,notumor
37.64299,30.262989,notumor
1.5191473,26.00331,notumor
3.6283197,12.215239,notumor
17.54996,-28.737555,notumor
59.91057,-9.474293,notumor
10.754216,-7.278808,notumor
58.00718,46.7459,notumor
32.603405,-15.6105385,notumor
-63.17535,-14.8677845,notumor
-26.545422,-1.4344391,notumor
-13.985552,23.238733,notumor
-29.628149,0.29296282,notumor
-50.812916,-14.060404,notumor
-14.478315,-23.130358,notumor
-63.17535,-14.8677845,notumor
31.311806,-24.32288,notumor
-28.406973,12.269383,notumor
63.328823,-20.19539,notumor
3.4289126,3.3112247,notumor
-6.308408,0.724305,notumor
-12.570043,29.827482,notumor
-16.727734,1.4772735,notumor
-0.7181775,-9.784166,notumor
-45.81217,-7.763394,notumor
-17.339926,-23.141676,notumor
5.232083,-4.343395,notumor
8.4298525,-12.126433,notumor
-16.302454,31.321445,notumor
10.744153,-22.605707,notumor
108.16785,-5.7888875,notumor
99.177216,-3.7568223,notumor
49.558956,0.89966106,notumor
-4.8081474,27.548592,notumor
32.603405,-15.6105385,notumor
77.7547,-14.941147,notumor
81.57819,23.66726,notumor
-2.558609,-11.811251,notumor
38.57619,-11.592732,notumor
39.04039,41.344994,notumor
31.477476,4.8412867,notumor
30.74108,47.370586,notumor
-10.553955,-19.004566,notumor
2.2905693,17.66756,notumor
-26.545422,-1.4344391,notumor
54.312805,39.306767,notumor
-29.730677,0.29481223,notumor
29.383722,-19.112574,notumor
95.22356,-3.977348,notumor
42.205666,4.3791003,notumor
10.754216,-7.278808,notumor
-4.500952,12.89289,notumor
4.654679,39.99527,notumor
-4.222927,34.768597,notumor
42.205666,4.3791003,notumor
32.442783,-7.794527,notumor
29.104382,-2.1744566,notumor
18.75834,2.0491521,notumor
26.781614,27.069712,notumor
-33.006577,-11.499628,notumor
-4.272931,38.967594,notumor
83.51752,-26.812826,notumor
49.159126,22.239944,notumor
108.89406,18.262262,notumor
11.502411,-15.26385,notumor
70.59127,-12.889285,notumor
-12.339151,-18.171791,notumor
-8.333285,18.03896,notumor
-34.921238,17.779709,notumor
-31.51004,2.6512647,notumor
-27.706482,-35.229164,notumor
7.4917135,26.673847,notumor
17.53819,27.14981,notumor
-5.331857,-2.0311491,notumor
12.000266,10.469122,notumor
-30.330536,-4.450637,notumor
-0.65573215,-22.617624,notumor
13.098341,-14.689072,notumor
15.176093,-15.523193,notumor
14.281909,5.9765987,notumor
27.56867,-3.7351592,notumor
-10.7957115,30.015469,notumor
-4.222927,34.768597,notumor
39.04039,41.344994,notumor
25.646358,-20.525042,notumor
14.281909,5.9765987,notumor
-1.5349717,-10.417171,notumor
3.763003,-27.165157,notumor
-17.400978,14.314424,notumor
-7.724295,19.110106,notumor
23.271685,-3.1915722,notumor
-29.628149,0.29296282,notumor
-11.844052,28.669514,notumor
17.929123,-13.158668,notumor
10.754216,-7.278808,notumor
-34.808872,20.736944,notumor
61.73568,8.2855215,notumor
-2.558609,-11.811251,notumor
52.14655,1.9494967,notumor
42.497284,-1.006072,notumor
58.256107,9.4410925,notumor
-33.175743,9.484029,notumor
71.21,16.25501,notumor
-14.220468,46.800423,notumor
60.977898,-0.9692006,notumor
36.15889,0.85938114,notumor
24.700245,55.08846,notumor
-20.745777,13.68191,notumor
68.01886,-9.085974,notumor
-16.94596,31.171974,notumor
70.08335,-13.085507,notumor
40.106533,-27.8171,notumor
71.311516,4.9307647,notumor
-29.730677,0.29481223,notumor
61.744633,14.518458,notumor
39.626373,4.1616187,notumor
41.745964,27.050121,notumor
20.630693,58.639114,notumor
13.793219,2.2746663,notumor
13.006835,21.792044,notumor
70.623695,1.5831345,notumor
18.848475,-1.7187501,notumor
73.28583,4.3340545,notumor
-5.8987265,-13.808333,notumor
30.883518,-36.74541,notumor
109.435265,-9.264779,notumor
84.17082,-14.433622,notumor
95.908134,-12.904052,notumor
89.20443,-61.493088,notumor
61.04987,-17.45434,notumor
99.9895,-4.146165,notumor
-9.072865,37.456547,notumor
47.78394,-10.106574,notumor
53.897846,-14.046573,notumor
-7.619444,-14.7697935,notumor
7.098277,-16.34372,notumor
88.20994,4.874623,notumor
59.639473,46.74919,notumor
75.57287,-37.333385,notumor
24.700245,55.08846,notumor
16.407581,-0.22405556,notumor
88.72035,-61.709236,notumor
-27.255844,11.724542,notumor
35.771355,10.280675,notumor
77.84716,27.81456,notumor
42.31036,77.360016,notumor
12.583632,26.7811,notumor
39.04039,41.344994,notumor
-56.468735,-4.494959,notumor
-25.871819,10.464402,notumor
-18.450298,19.595358,notumor
16.407581,-0.22405556,notumor
32.98724,5.902764,notumor
-0.6952856,-3.559771,notumor
-17.869358,13.038655,notumor
-28.57103,12.388189,notumor
-16.302454,31.321445,notumor
42.275703,77.34254,notumor
35.655895,1.4699355,notumor
-2.558609,-11.811251,notumor
-11.172419,-6.2121754,notumor
-14.717251,31.091627,notumor
12.583632,26.7811,notumor
41.594494,-21.441902,notumor
69.812546,-20.447687,notumor
39.04039,41.344994,notumor
-22.158491,-16.536068,notumor
4.9480066,9.481562,notumor
29.66356,11.011415,notumor
111.28991,20.152025,notumor
-6.6810837,25.463188,notumor
57.09412,-60.1934,notumor
92.499084,-38.144135,notumor
-34.186848,11.015232,notumor
-29.21641,19.610868,notumor
-8.914238,15.345407,notumor
-6.6203732,13.715467,notumor
35.771355,10.280675,notumor
-7.4676886,15.786087,notumor
-9.402197,29.14937,notumor
39.949814,-5.564122,notumor
97.28759,60.97325,notumor
-10.476482,-23.874735,notumor
39.949814,-5.564122,notumor
97.28759,60.97325,notumor
26.199823,-18.095198,notumor
64.53244,14.957043,notumor
38.527355,-41.266354,notumor
12.583632,26.7811,notumor
43.288467,29.319263,notumor
32.541454,-15.63081,notumor
59.483505,-17.267942,notumor
25.330538,-29.341944,notumor
15.871073,-12.033655,notumor
29.166615,-35.520115,notumor
75.78086,-17.220213,notumor
31.461044,4.603914,notumor
20.170048,-6.510679,notumor
77.93991,2.4159482,notumor
-0.10235543,39.306114,notumor
-8.557583,-22.975746,notumor
49.08242,-10.701829,notumor
112.03443,-19.72171,notumor
29.451118,-4.5665874,notumor
48.095737,-32.5541,notumor
39.245167,-13.502172,notumor
32.335995,0.49870527,notumor
-1.7379949,-25.176926,notumor
33.789497,-7.8069673,notumor
-18.450298,19.595358,notumor
25.716726,57.289345,notumor
106.84395,-14.232135,notumor
32.565823,16.268278,notumor
48.490547,47.939373,notumor
-20.52584,10.624924,notumor
-14.83134,-24.098246,notumor
-15.252596,-23.870628,notumor
35.706043,48.52697,notumor
2.61788,4.815005,notumor
27.36256,50.52386,notumor
15.564706,69.074684,notumor
10.02194,31.966146,notumor
-5.893119,15.423767,notumor
-26.671173,-1.3253549,notumor
50.796944,-27.512524,notumor
51.733368,15.143454,notumor
-29.07121,24.919327,notumor
42.62126,22.882692,notumor
44.9628,-24.69567,notumor
38.270256,-3.415804,notumor
-26.692379,-1.3318325,notumor
17.577559,9.59951,notumor
2.1214662,26.294453,notumor
2.6246347,24.40462,notumor
9.434679,-34.51037,notumor
-24.70004,27.208872,notumor
8.398874,22.731426,notumor
27.49978,4.682203,notumor
-32.7232,9.971388,notumor
12.954119,38.825523,notumor
8.400248,-32.247433,notumor
-20.355722,11.371945,notumor
-1.662381,-12.25701,notumor
40.891388,-0.54641515,notumor
3.0465875,4.4802856,notumor
16.75876,12.890555,notumor
38.561604,-11.854878,notumor
49.960865,1.0619397,notumor
-22.06925,6.6340017,notumor
-27.215448,-1.4524834,notumor
23.203022,11.382506,notumor
-1.5529308,14.084251,notumor
42.69924,-1.1064448,notumor
-20.807558,13.686163,notumor
-16.772793,31.167938,notumor
2.1358037,19.939987,notumor
107.912125,-16.318409,notumor
13.366753,18.600388,notumor
7.6691637,5.880726,notumor
13.440139,18.814415,notumor
15.953239,20.928339,notumor
3.1882634,16.412764,notumor
-19.254654,-8.980014,notumor
53.615833,-14.793269,notumor
16.173973,25.71962,notumor
116.84951,10.727891,notumor
10.499842,30.675728,notumor
-6.1217713,38.27796,notumor
35.336987,-6.3490376,notumor
64.1951,35.9831,notumor
-23.062342,29.156322,notumor
-34.902794,17.054966,notumor
74.69652,-27.27241,notumor
15.913294,29.192177,notumor
-6.253342,39.37306,notumor
36.164845,-4.733899,notumor
55.50555,7.1930895,notumor
21.360662,-37.619205,notumor
-1.325188,12.468395,notumor
67.76515,16.449932,notumor
66.657196,16.258587,notumor
119.50184,7.527114,notumor
14.44448,31.131454,notumor
-1.8987038,43.677197,notumor
-9.976523,9.506381,notumor
80.57479,-8.678194,notumor
63.881207,39.827442,notumor
70.02349,63.30625,notumor
62.227016,71.76121,notumor
54.629673,9.434612,notumor
-34.055286,14.574503,notumor
-13.860268,31.266314,notumor
18.726786,40.626904,notumor
12.921611,38.600296,notumor
36.2991,-6.770726,notumor
-5.8686566,38.14719,notumor
-34.787514,17.109201,notumor
7.768816,22.671965,notumor
15.271209,29.540174,notumor
90.51791,44.315792,notumor
-25.895412,-4.0493517,notumor
18.3295,47.86243,notumor
-6.1325464,39.266106,notumor
65.41921,35.310013,notumor
47.688362,-2.14512,notumor
42.098274,-4.0146027,notumor
119.94109,7.307759,notumor
-20.762716,10.643541,notumor
-3.2400606,59.99822,notumor
54.150024,48.62479,notumor
63.443462,31.40306,notumor
22.565744,51.522316,notumor
29.152979,80.579544,notumor
80.55895,-8.704585,notumor
64.18885,39.85063,notumor
70.01746,63.228268,notumor
73.00321,60.08392,notumor
-25.477032,12.137971,notumor
63.566616,55.77561,notumor
25.242851,18.551823,notumor
54.673325,9.289936,notumor
117.233345,10.653386,notumor
56.326115,-18.70579,notumor
136.97707,25.4786,notumor
32.597664,16.623953,notumor
14.441402,30.30162,notumor
-0.9676644,40.340443,notumor
23.062138,49.230534,notumor
80.80487,-10.279616,notumor
74.65353,52.514122,notumor
-15.176911,-23.918673,notumor
14.50408,37.577152,notumor
10.542733,30.455017,notumor
70.76491,3.816675,notumor
-26.094475,-3.9253962,notumor
-3.8548427,33.601715,notumor
80.887375,-8.811429,notumor
-12.251848,16.035805,notumor
-2.8774366,-9.715239,notumor
43.84844,-23.477781,notumor
20.133747,7.3883147,notumor
36.237595,0.29177868,notumor
106.79732,-14.230594,notumor
47.170452,-11.522487,notumor
-30.831627,7.959283,notumor
42.42819,-1.0102324,notumor
2.5157254,4.9104295,notumor
8.415177,-32.32944,notumor
-17.296097,9.760664,notumor
-23.551668,22.76101,notumor
-32.09968,7.743518,notumor
-8.64287,-25.209894,notumor
32.650963,16.282074,notumor
48.495296,47.891872,notumor
-25.794863,-4.091699,notumor
-20.309477,10.618587,notumor
-15.094922,-23.936075,notumor
2.616247,4.698786,notumor
10.69991,0.3240402,notumor
-16.30523,31.14083,notumor
-5.9565225,15.376792,notumor
63.591858,31.27728,notumor
-3.590019,32.972134,notumor
52.541813,15.130028,notumor
-48.838676,-1.8211867,notumor
45.041576,-24.646175,notumor
20.64735,8.40246,notumor
17.861488,9.59485,notumor
-8.871548,-8.721453,notumor
-28.88174,26.356037,notumor
2.0613244,26.408432,notumor
-11.36329,32.197895,notumor
-17.171438,9.957748,notumor
-24.43246,27.186985,notumor
8.408981,22.559736,notumor
-32.66912,9.610238,notumor
32.525063,17.130041,notumor
-20.170244,11.279836,notumor
2.2615263,18.758516,notumor
-14.623946,-23.100597,notumor
3.165952,4.454212,notumor
31.411736,4.802387,notumor
38.87996,-11.954006,notumor
-29.389896,0.28929353,notumor
-27.162357,-1.5103939,notumor
-3.578879,33.027615,notumor
42.6873,-1.2309844,notumor
8.383957,22.900776,notumor
-20.775826,13.667016,notumor
58.653324,-23.163548,notumor
13.30325,18.660278,notumor
66.98781,32.43061,notumor
7.9420896,5.97845,notumor
-30.433992,14.206167,notumor
15.864126,20.976706,notumor
1.9294155,26.292843,notumor
28.354364,50.412563,notumor
26.727396,56.983467,notumor
0.21147834,31.407434,notumor
13.3764105,-9.643038,notumor
16.77078,11.609431,notumor
30.923748,5.0597324,notumor
-11.370917,-16.680004,notumor
-29.448343,-0.29855695,notumor
58.548958,13.8742895,notumor
46.872463,-1.3190528,notumor
-27.193676,-1.9029076,notumor
42.397865,-1.0287602,notumor
8.791107,19.708662,notumor
-20.438679,12.235482,notumor
2.4850514,17.641634,notumor
85.38816,-11.210341,notumor
8.8175335,19.711111,notumor
15.25269,69.90072,notumor
14.499042,13.617752,notumor
37.034958,-9.723443,notumor
50.868748,-2.1435387,notumor
-29.523132,-0.33677766,notumor
47.679348,21.214361,notumor
-1.3257893,12.593906,notumor
42.46318,-0.9599264,notumor
8.855059,19.838118,notumor
-20.46236,12.308757,notumor
2.5151458,17.670488,notumor
10.722851,-24.48445,notumor
34.926033,52.118755,notumor
14.571634,13.751016,notumor
-29.906502,11.931954,notumor
62.71877,25.127523,notumor
4.1994123,12.689612,notumor
-19.480824,-10.050918,notumor
10.504438,31.788898,notumor
28.594595,4.7244334,notumor
15.372974,29.521364,notumor
90.097206,44.423805,notumor
28.372042,56.328373,notumor
6.2523317,52.262646,notumor
10.465542,31.850292,notumor
17.330444,48.142113,notumor
43.24464,-4.184555,notumor
36.08251,-4.667638,notumor
55.24928,7.477266,notumor
47.444683,0.90854764,notumor
131.70187,-11.496743,notumor
78.155945,47.40798,notumor
24.210964,10.895182,notumor
73.14993,-24.231064,notumor
-5.8951693,38.33353,notumor
35.407295,-6.419909,notumor
53.94371,11.006322,notumor
84.938324,47.349873,notumor
110.71645,36.05498,notumor
55.776073,-17.992682,notumor
117.15811,10.639324,notumor
14.431563,30.23213,notumor
119.47859,27.616543,notumor
60.069645,55.285015,notumor
80.72096,-10.324568,notumor
52.42848,15.192837,notumor
74.6757,52.519985,notumor
63.898937,38.867493,notumor
25.175337,16.824833,notumor
53.038536,13.17576,notumor
133.72273,-12.664287,notumor
78.887215,47.67509,notumor
-23.243933,30.354742,notumor
74.59274,-27.431702,notumor
17.472532,46.104687,notumor
15.79516,29.248867,notumor
6.2591996,52.174614,notumor
17.736567,48.020096,notumor
5.514411,26.497673,notumor
15.502657,69.046135,notumor
-6.186535,39.298576,notumor
55.667553,7.2339783,notumor
-33.92326,14.6415615,notumor
132.0031,-11.330312,notumor
89.9122,41.78316,notumor
22.68018,-40.68092,notumor
-32.428707,7.645413,notumor
47.60917,-1.806927,notumor
7.191764,67.70172,notumor
62.574554,69.73395,notumor
29.706,44.78895,notumor
54.697037,65.41286,notumor
18.005447,47.432228,notumor
-14.183794,12.765435,notumor
35.559467,-6.5551333,notumor
54.21097,10.724139,notumor
64.55863,35.781548,notumor
117.27157,10.552513,notumor
10.762277,30.813917,notumor
14.560647,30.274048,notumor
-9.678892,9.20686,notumor
59.915493,55.18124,notumor
25.779118,57.180023,notumor
23.08448,49.22697,notumor
74.699036,52.761993,notumor
65.230515,49.52954,notumor
-14.970862,36.74762,notumor
25.14231,16.924932,notumor
119.84784,7.5330853,notumor
58.6897,-23.165718,notumor
135.85565,30.11494,notumor
54.214508,48.738914,notumor
54.35384,7.7486205,notumor
6.805961,28.592772,notumor
62.79506,60.410007,notumor
-54.05284,-6.7800217,notumor
46.874374,-1.2016531,notumor
-6.2116265,15.5241375,notumor
52.424892,15.196292,notumor
32.576145,17.255116,notumor
82.369576,-10.252438,notumor
42.073395,23.13395,notumor
20.523233,8.496903,notumor
38.438118,-3.28338,notumor
17.826235,9.624993,notumor
2.03351,26.397436,notumor
14.472365,37.71156,notumor
-24.87717,26.968414,notumor
8.408366,22.655844,notumor
48.620262,48.234554,notumor
-30.7214,13.492336,notumor
48.25163,6.3906994,notumor
-19.71749,-1.6499426,notumor
-39.04286,5.136086,notumor
-14.671422,-23.026386,notumor
-53.3158,-8.590535,notumor
-5.2984157,11.928131,notumor
63.89171,30.348913,notumor
31.253672,55.505287,notumor
82.356735,-10.229392,notumor
40.11446,25.683474,notumor
29.077404,44.598995,notumor
43.8189,-23.430578,notumor
47.11508,-11.40707,notumor
8.469704,-32.31866,notumor
47.45712,0.7409034,notumor
-11.805455,16.053492,notumor
8.817904,19.438896,notumor
-32.07051,7.749096,notumor
32.641514,16.293324,notumor
-20.398727,10.6539135,notumor
-14.636939,-24.203068,notumor
-2.686027,-9.86287,notumor
-30.964272,8.530233,notumor
50.474293,12.064396,notumor
-7.9241223,-25.032894,notumor
11.387605,-0.30777252,notumor
22.45642,11.528192,notumor
35.371464,1.745303,notumor
-7.009704,-21.718445,notumor
55.431644,-6.41393,notumor
-21.028406,1.9325415,notumor
-20.096281,0.24302164,notumor
42.05078,23.15065,notumor
-30.320131,23.508034,notumor
-16.415766,29.726982,notumor
5.7056723,11.752642,notumor
45.4268,-6.8233886,notumor
7.441359,22.16429,notumor
-18.982601,13.328923,notumor
4.274517,20.16549,notumor
15.550756,-25.700377,notumor
14.955887,20.948866,notumor
7.7956047,6.3251476,notumor
11.940314,22.197828,notumor
27.913204,48.829876,notumor
10.77527,-24.443909,notumor
12.314888,19.37166,notumor
-25.60202,16.247723,notumor
15.868251,19.864582,notumor
3.6617658,25.811733,notumor
3.4628801,16.52314,notumor
-16.084974,-10.294429,notumor
0.34206665,-14.08379,notumor
127.951645,-13.342403,notumor
90.78095,39.76469,notumor
81.19149,-24.503311,notumor
14.419287,13.59279,notumor
45.041237,-24.643654,notumor
111.466324,7.2765293,notumor
54.81781,65.287704,notumor
3.2068276,42.75573,notumor
11.739227,28.778744,notumor
22.535416,49.453197,notumor
-4.0417542,36.06478,notumor
72.65008,30.148317,notumor
43.492794,54.55858,notumor
15.983897,28.657455,notumor
7.819525,4.925598,notumor
129.80412,-15.49351,notumor
20.541012,8.481392,notumor
91.20315,41.82642,notumor
77.095985,44.22594,notumor
83.82783,-28.267677,notumor
17.170658,42.386204,notumor
53.122494,50.01467,notumor
23.840878,48.982178,notumor
40.909668,-4.205442,notumor
74.15306,28.74483,notumor
13.553344,18.482569,notumor
58.10225,-23.067307,notumor
79.351204,50.319942,notumor
107.23562,35.784267,notumor
38.43495,-3.2157683,notumor
12.689018,29.916887,notumor
18.842346,33.220917,notumor
-4.1525936,54.107635,notumor
55.932907,57.06917,notumor
23.90819,51.051235,notumor
62.855457,56.84589,notumor
80.42856,-9.916781,notumor
15.354057,21.195328,notumor
71.975235,57.875607,notumor
62.76995,40.725906,notumor
68.04418,63.031044,notumor
17.854534,9.607671,notumor
70.62941,60.397026,notumor
4.926846,48.10022,notumor
76.90199,52.610954,notumor
63.71188,70.17775,notumor
62.84108,55.651016,notumor
55.84703,4.6721187,notumor
1.5273513,27.820824,notumor
-29.962072,18.964796,notumor
16.741198,25.137129,notumor
81.71991,-24.716066,notumor
53.823853,46.779648,notumor
45.879288,12.164893,notumor
-8.845781,-8.720078,notumor
3.5112078,43.146183,notumor
22.884829,48.530132,notumor
-2.3915668,36.682972,notumor
59.881077,-0.103196375,notumor
4.2477674,12.681429,notumor
73.138885,29.463848,notumor
-30.28743,22.056751,notumor
43.537792,53.812107,notumor
91.16563,41.95974,notumor
77.372406,43.19879,notumor
62.841156,69.94009,notumor
-29.292988,26.185629,notumor
83.93295,-28.830542,notumor
17.828724,42.192043,notumor
53.977745,49.627106,notumor
-19.503122,-10.001657,notumor
2.8487136,45.757744,notumor
24.368296,48.26478,notumor
-2.5517647,37.3552,notumor
40.656746,-3.8319764,notumor
74.654816,28.121103,notumor
79.77513,49.6805,notumor
19.063204,32.915478,notumor
2.0748093,26.446465,notumor
-3.8866289,54.327507,notumor
111.914825,16.162807,notumor
-4.1666055,-8.892063,notumor
56.067078,57.185528,notumor
-0.6125523,44.59393,notumor
23.96126,51.054993,notumor
80.88148,-10.313861,notumor
62.46623,40.666428,notumor
68.16282,63.013447,notumor
70.56132,60.350906,notumor
5.96152,48.301346,notumor
9.446454,-34.487236,notumor
77.071236,52.29918,notumor
31.13372,54.601048,notumor
63.860107,69.89156,notumor
62.755524,55.451836,notumor
29.187664,16.957247,notumor
