feature_1,feature_2,feature_3,class
13.4008,-23.84835,-5.6410522,pituitary
19.297243,-23.97839,-3.3511484,pituitary
-15.64796,-14.179141,18.456314,pituitary
4.1684766,-41.704014,-23.134682,pituitary
1.547095,-42.02424,-22.986656,pituitary
8.434753,-41.705498,-23.158346,pituitary
29.150835,-27.794062,-5.4235144,pituitary
23.70334,-29.212305,-9.081913,pituitary
21.188822,-29.76782,-10.513397,pituitary
24.832582,-28.560709,-7.227767,pituitary
31.615986,-27.410381,-6.441158,pituitary
7.5372844,-32.495743,-16.723295,pituitary
0.15901114,-34.759136,-15.276527,pituitary
-19.444538,-14.19461,14.567294,pituitary
2.563905,-35.200417,-15.666225,pituitary
1.3342762,-34.541744,-16.030905,pituitary
16.952309,-31.97918,-18.53232,pituitary
5.1454344,-32.92055,-20.125084,pituitary
5.681892,-34.453693,-20.64697,pituitary
6.6176577,-35.821392,-23.88256,pituitary
5.718936,-25.591665,9.084117,pituitary
10.945952,-15.375198,15.728693,pituitary
15.884396,-15.987905,14.212866,pituitary
8.995703,-8.458205,17.304058,pituitary
0.44258952,-18.889486,10.378769,pituitary
3.9626482,-11.593405,14.3046055,pituitary
5.8871737,-12.540677,12.835827,pituitary
0.40753195,-14.686205,9.903778,pituitary
-4.234842,-15.369808,7.194077,pituitary
2.8432655,-14.79056,6.3518248,pituitary
9.260097,-11.478089,19.883114,pituitary
8.559948,-12.045825,19.722298,pituitary
12.278887,-11.648552,20.291292,pituitary
13.582737,-25.672277,5.412988,pituitary
11.165886,-26.231258,3.6267786,pituitary
-0.691863,-20.799217,9.579115,pituitary
13.246032,-7.486129,13.733462,pituitary
20.520338,-10.314266,16.265871,pituitary
23.858936,-14.010231,14.03363,pituitary
29.220274,-16.603954,9.2280655,pituitary
14.14974,-22.374197,3.0347602,pituitary
16.279825,-25.637922,-0.55659777,pituitary
10.419511,0.22827008,13.326143,pituitary
6.0903006,-4.086904,13.755226,pituitary
9.290007,-5.1726036,13.849151,pituitary
4.351021,-7.674489,11.054032,pituitary
-9.976547,-23.65254,7.2597384,pituitary
3.1108432,-7.873248,7.6540527,pituitary
0.6459812,-10.690942,6.522501,pituitary
11.71842,-9.71257,6.5484157,pituitary
2.105458,-12.872861,13.055462,pituitary
1.6197886,-15.07366,11.578205,pituitary
8.782797,-15.049483,10.662166,pituitary
1.8682442,-17.761208,6.959346,pituitary
8.243155,-30.99881,-12.42639,pituitary
12.634171,-31.532757,-15.461529,pituitary
14.285642,-29.773115,-15.977871,pituitary
3.188566,-21.387611,6.490584,pituitary
9.16077,-29.952272,-18.133024,pituitary
-0.7200302,-22.258837,8.984065,pituitary
5.5961742,-14.9417095,3.5059004,pituitary
7.577592,-16.433914,2.0753317,pituitary
8.0680065,-17.095846,-0.33836454,pituitary
13.689626,-16.848812,-4.3737955,pituitary
12.713662,-17.952375,-4.3836384,pituitary
13.401074,-18.588474,12.657276,pituitary
11.942332,-21.729635,7.886022,pituitary
-1.0039278,-26.929464,1.9598231,pituitary
2.0965102,-22.449427,4.434325,pituitary
16.62435,-26.527317,-0.9336409,pituitary
17.834105,-29.749458,-3.918781,pituitary
13.8981085,-28.738295,-6.2972536,pituitary
23.817854,-28.479612,-8.543614,pituitary
19.8747,-21.240017,10.652447,pituitary
6.086563,-25.006418,8.600627,pituitary
27.942522,-23.92662,10.186676,pituitary
11.294455,-27.190296,6.979487,pituitary
12.337474,-27.041597,4.4820232,pituitary
12.473123,-27.524511,2.285372,pituitary
0.04755293,-24.602427,3.7187822,pituitary
13.594673,-27.798208,0.49743158,pituitary
5.5888753,-13.193889,12.412473,pituitary
13.590829,-12.562374,13.702122,pituitary
-1.7229894,-17.944548,9.12412,pituitary
-0.7270092,-18.894451,6.865248,pituitary
9.974366,-17.432503,5.1203313,pituitary
3.7922392,-22.745913,3.5620348,pituitary
12.527671,-11.759826,15.721205,pituitary
10.256687,-14.701489,15.197626,pituitary
10.256687,-14.701489,15.197626,pituitary
-3.62856,-25.430393,1.4802536,pituitary
9.187853,-17.511106,11.406917,pituitary
-0.9650461,-21.721687,10.050072,pituitary
2.440113,-22.330061,8.343961,pituitary
0.24031614,-23.119747,6.179961,pituitary
6.9633226,-22.40578,4.6523995,pituitary
-0.9922191,-23.659296,1.5413948,pituitary
8.959103,-16.033651,4.9114823,pituitary
11.102288,-16.304115,3.848161,pituitary
13.740418,-18.112099,4.166335,pituitary
16.034678,-21.875158,16.418633,pituitary
-11.21342,-15.191406,16.8397,pituitary
-3.696757,-18.70481,7.3077188,pituitary
12.561489,-23.557484,13.388986,pituitary
11.707853,-21.497902,0.24149755,pituitary
3.8883264,-43.540695,-19.372183,pituitary
8.575485,-42.292603,-19.340977,pituitary
7.849765,-28.562157,-14.849905,pituitary
-5.8901772,-30.990044,-14.704117,pituitary
-5.0172005,-33.330826,-15.86042,pituitary
-1.0535976,-31.926008,-15.575004,pituitary
-1.0535976,-31.926008,-15.575004,pituitary
20.289146,-21.324806,-1.5991232,pituitary
29.152842,-13.201436,9.313504,pituitary
14.216874,-23.776302,-1.6479663,pituitary
13.935493,-27.54319,-4.038397,pituitary
20.314232,-25.137163,-2.087909,pituitary
12.457987,-26.227905,-3.3485708,pituitary
12.255595,-22.822596,-3.2664392,pituitary
-1.4843116,-30.93347,-13.324934,pituitary
-6.0070977,-32.652008,-12.54998,pituitary
1.0429453,-32.01312,-16.117062,pituitary
-1.8177859,-31.75456,-14.336171,pituitary
5.3454437,-28.670238,-15.269945,pituitary
34.114197,-12.070398,7.329971,pituitary
3.669784,-31.346375,-14.613297,pituitary
4.5944967,-30.011974,-14.48377,pituitary
4.252682,-30.854435,-13.895674,pituitary
3.9059243,-28.96065,-12.721084,pituitary
22.551477,-34.896618,-14.572346,pituitary
17.881327,-32.7711,-17.423317,pituitary
17.354103,-38.696762,-16.482368,pituitary
14.946437,-32.923534,-18.31394,pituitary
14.837802,-36.335724,-15.16852,pituitary
21.488209,-26.194178,-6.6360345,pituitary
3.990578,-15.007747,1.5146314,pituitary
21.658585,-28.986443,-6.320687,pituitary
17.257982,-30.461832,-8.111399,pituitary
14.371616,-31.95241,-8.279298,pituitary
17.029318,-30.568624,-8.516506,pituitary
20.36425,-27.831501,-6.301221,pituitary
6.350497,-36.206314,-17.891136,pituitary
-0.21607521,-36.930923,-16.91041,pituitary
0.15849878,-37.791676,-15.64466,pituitary
-21.163736,-34.80107,-14.845344,pituitary
-24.222452,-36.12842,-16.491976,pituitary
4.1251116,-13.76773,-0.78400487,pituitary
-18.152065,-36.615776,-16.512968,pituitary
21.561268,-28.124828,-14.917574,pituitary
21.562815,-29.280521,-14.316629,pituitary
5.405048,-30.550365,-12.265871,pituitary
20.989605,-22.857985,-9.208231,pituitary
10.429925,-25.976004,-7.5580606,pituitary
22.18886,-22.463501,-8.438336,pituitary
11.4769125,-22.360006,-6.546344,pituitary
27.195204,-29.877274,-19.153494,pituitary
23.167955,-28.011717,-18.194664,pituitary
10.260547,-15.168693,4.6131406,pituitary
-0.5345921,-34.886913,-18.452593,pituitary
-3.7322257,-35.191338,-17.312618,pituitary
3.649557,-28.405289,-10.442015,pituitary
-1.736702,-30.554794,-11.983412,pituitary
-0.05332474,-32.503036,-11.930336,pituitary
2.6103988,-31.594347,-11.825614,pituitary
15.979991,-31.455957,-13.955212,pituitary
-4.2320256,-33.11088,-13.016963,pituitary
-8.559185,-33.24816,-11.683705,pituitary
13.474094,-32.17542,-13.180955,pituitary
12.391095,-14.482499,4.3177004,pituitary
4.376445,-21.600418,-3.5157423,pituitary
-2.287872,-25.126139,-5.4578266,pituitary
-3.695251,-28.038414,-4.521959,pituitary
-5.0390635,-25.778032,-4.7371383,pituitary
-2.8728476,-22.578283,-3.1951566,pituitary
7.0051255,-26.919369,-8.190469,pituitary
2.168709,-29.148296,-9.8742,pituitary
-7.185865,-30.620201,-8.299187,pituitary
-0.2100617,-28.600561,-8.825408,pituitary
-3.535281,-16.505861,2.6223793,pituitary
8.537578,-16.156994,3.6988475,pituitary
21.174133,-16.142286,4.525089,pituitary
12.040779,-21.289236,7.139051,pituitary
10.834815,-23.031425,4.8879776,pituitary
11.944253,-24.869364,1.6769782,pituitary
15.656622,-25.623505,-2.5797522,pituitary
13.97275,-25.659325,-5.9797173,pituitary
13.06914,-26.830832,-7.219572,pituitary
10.781783,-11.497475,7.028751,pituitary
17.610134,-10.366214,5.4572134,pituitary
1.3213549,-14.677994,2.6863112,pituitary
10.802508,-15.51718,2.7735481,pituitary
11.67509,-11.408441,13.64799,pituitary
13.236963,-13.925644,12.421381,pituitary
14.078606,-15.878983,10.009213,pituitary
18.180233,-15.611909,8.20378,pituitary
18.417284,-15.568247,5.5332875,pituitary
0.4067798,-11.969842,7.425518,pituitary
10.555626,-9.572825,5.523008,pituitary
7.5257654,-10.0327835,3.3624387,pituitary
5.898433,-15.711166,3.2524185,pituitary
11.324937,-17.385761,2.9665399,pituitary
2.2063937,-14.643781,15.111736,pituitary
14.793806,-16.037897,0.62450653,pituitary
22.323614,-18.433163,-0.7016087,pituitary
8.391744,-19.237041,-3.2405915,pituitary
12.83412,-15.426971,9.106024,pituitary
13.692242,-16.321331,10.128895,pituitary
-2.2217126,-20.523787,8.888229,pituitary
4.2137203,-20.032679,8.794253,pituitary
16.012415,-17.896532,8.817608,pituitary
16.453062,-22.286745,-0.9489498,pituitary
22.402653,-22.208529,-0.8638616,pituitary
0.5899487,-12.29207,19.106136,pituitary
11.636506,-13.939758,15.77079,pituitary
-1.0802276,-26.467222,-0.43819934,pituitary
-9.889001,-11.108862,4.4405093,pituitary
-2.0272093,-10.215837,5.7501183,pituitary
-5.059824,-12.538784,4.7515364,pituitary
13.925575,-20.503965,-6.2385125,pituitary
21.264599,-19.04064,-5.3232303,pituitary
23.715391,-20.326056,-4.437761,pituitary
25.334139,-20.438604,-4.695232,pituitary
5.397341,-17.967873,6.0333934,pituitary
12.98467,-17.1596,5.085242,pituitary
9.228666,-16.543034,13.896954,pituitary
22.663116,-14.854379,5.4210835,pituitary
18.751135,-16.850435,4.316821,pituitary
18.202715,-15.983943,2.8130293,pituitary
15.911069,-17.647732,0.55192226,pituitary
13.333618,-19.777151,0.23729128,pituitary
20.838093,-17.487226,-0.85056,pituitary
16.453901,-17.749851,-0.7517289,pituitary
12.775051,-19.190649,-1.3691517,pituitary
19.844307,-17.345745,-1.579096,pituitary
3.9530687,-21.016382,-2.2071683,pituitary
15.363241,-15.3978195,12.148674,pituitary
4.2928276,-10.997407,15.775355,pituitary
12.363964,-12.523798,16.381807,pituitary
12.018187,-14.689392,12.973755,pituitary
4.78654,-17.882006,9.704766,pituitary
8.959839,-18.212477,9.103269,pituitary
-6.7154846,-22.009356,5.3051634,pituitary
12.273436,-21.194727,5.415533,pituitary
9.692958,-21.22139,3.3387809,pituitary
-1.6920407,-22.598253,1.6282153,pituitary
1.6423476,-21.804491,1.1364586,pituitary
3.375211,-19.674818,6.341171,pituitary
-3.2406604,-22.742306,0.5534671,pituitary
8.6722765,-20.346518,0.5307332,pituitary
13.471816,-14.78814,17.929693,pituitary
11.552741,-16.478971,16.360832,pituitary
12.304447,-16.071726,15.989104,pituitary
-24.50561,6.201605,3.1616638,pituitary
-20.866844,6.627251,5.662653,pituitary
-18.630177,6.755757,6.2696385,pituitary
-23.228111,2.5096593,5.609895,pituitary
-23.8013,0.8997435,5.216065,pituitary
-2.2055514,-21.831207,5.0815225,pituitary
12.198657,-10.621905,8.568705,pituitary
4.5806127,-13.754771,6.4326563,pituitary
4.184975,-14.256361,4.739166,pituitary
11.391933,-16.795883,14.527281,pituitary
-28.803709,12.598037,2.4703104,pituitary
-34.807465,9.074379,-0.10178767,pituitary
-39.063824,5.483838,-1.2500799,pituitary
-35.001347,7.861231,-0.0048351036,pituitary
-11.083872,-8.052729,21.951986,pituitary
-8.469552,-6.5003753,21.90069,pituitary
8.362162,-20.711851,5.470502,pituitary
-13.989715,-8.3149805,18.77824,pituitary
-7.2676854,-7.4845223,19.874777,pituitary
-2.7613475,-6.4547415,20.222164,pituitary
-21.680784,8.082552,11.057159,pituitary
-18.738335,9.565547,12.051629,pituitary
-19.187323,8.404866,12.699147,pituitary
-18.16054,2.1206868,17.56146,pituitary
-14.375116,2.9193478,18.424618,pituitary
-11.642594,3.259355,19.640549,pituitary
-9.288113,3.3952317,20.712955,pituitary
11.481624,-17.441078,5.916169,pituitary
-8.769583,-14.650744,23.937445,pituitary
1.116931,-11.695725,21.942923,pituitary
8.807827,-16.975094,15.823979,pituitary
-36.710037,12.47349,-8.624792,pituitary
15.629832,-23.94613,6.512904,pituitary
15.629832,-23.94613,6.512904,pituitary
15.629832,-23.94613,6.512904,pituitary
5.2826066,-17.967102,3.463387,pituitary
-7.8167644,5.843082,10.34962,pituitary
15.936648,-35.325394,-7.518817,pituitary
10.150699,-35.35606,-7.6687346,pituitary
20.163895,-33.099453,-20.612162,pituitary
18.131804,-31.234926,-18.551958,pituitary
25.527145,-31.517183,-21.05147,pituitary
16.401821,-31.415854,-13.88703,pituitary
16.401821,-31.415854,-13.88703,pituitary
11.778862,-17.29317,2.8179202,pituitary
16.401821,-31.415854,-13.88703,pituitary
9.224004,-33.445114,-13.252115,pituitary
7.234562,-31.872326,-11.617284,pituitary
5.065796,-17.830477,1.6852902,pituitary
-11.36964,-22.690838,-0.88932955,pituitary
-8.723406,-22.055815,-1.0551114,pituitary
9.940544,-33.453537,-17.129557,pituitary
7.5078783,-8.734741,9.062362,pituitary
-2.2272477,-32.47615,-12.372368,pituitary
4.3499765,-33.59735,-13.181253,pituitary
3.9851341,-29.80634,-0.28266737,pituitary
7.213781,-30.28202,-1.1849786,pituitary
8.509858,-33.183315,-8.437946,pituitary
8.359648,-30.630201,-6.5536003,pituitary
-14.541611,-12.205313,13.550998,pituitary
-3.3707778,8.303719,26.067074,pituitary
10.368811,-18.941378,21.049429,pituitary
-15.572271,-16.001892,4.3347187,pituitary
-2.2203422,9.009571,27.13976,pituitary
-3.0769155,8.631226,27.876837,pituitary
-9.672674,-12.182575,16.435104,pituitary
-13.893119,-14.439506,14.0202875,pituitary
-9.829952,-13.062936,13.642345,pituitary
-10.685406,-13.197083,12.448424,pituitary
-40.200226,-11.686925,7.1448407,pituitary
-2.8507075,-12.011761,3.589677,pituitary
-34.21988,-9.22548,8.547041,pituitary
-38.284748,-11.547742,7.4202666,pituitary
-18.334835,-1.7226202,10.325852,pituitary
4.7116528,-24.501577,5.7826605,pituitary
0.41126275,-22.746119,3.9227564,pituitary
-13.2171135,-23.328339,3.2959728,pituitary
4.684036,-15.566765,21.902088,pituitary
-0.34224275,-16.062456,19.966257,pituitary
-1.8719258,-14.842207,16.833227,pituitary
-4.6099796,-16.227448,18.331932,pituitary
-10.666012,-14.827667,15.9299345,pituitary
-4.2351756,9.214205,20.708538,pituitary
-11.101128,4.1882205,19.391216,pituitary
-7.341322,4.3010206,19.85798,pituitary
-21.94922,-4.3727746,14.79257,pituitary
-22.313526,-6.929818,13.282132,pituitary
15.855784,-12.333187,19.18588,pituitary
-13.226023,12.625354,15.080941,pituitary
-10.488792,13.106045,17.49696,pituitary
-18.87048,7.3204675,16.95409,pituitary
2.0539527,-25.244366,7.7772713,pituitary
10.423424,-23.925508,7.779978,pituitary
4.1952624,-23.553898,6.126797,pituitary
-20.84799,6.999278,15.346314,pituitary
-10.895444,12.077232,18.540949,pituitary
6.4802556,-16.918015,15.681385,pituitary
-17.088804,8.902582,14.596392,pituitary
-1.5323354,-10.267518,17.546547,pituitary
-4.0305667,-9.798369,14.977921,pituitary
-15.688924,-13.983788,12.710711,pituitary
-11.770545,-14.018607,13.128461,pituitary
-8.265518,-13.641017,14.993249,pituitary
-8.323545,-14.120552,15.171896,pituitary
9.995429,-18.535715,13.4965925,pituitary
2.0307467,-17.25118,23.276207,pituitary
3.0404212,-14.02631,18.273663,pituitary
5.542964,-11.981677,18.392933,pituitary
-10.061028,1.8643229,22.940405,pituitary
-5.209354,3.305489,24.960371,pituitary
-5.4123487,2.914401,24.750332,pituitary
-3.5061996,-8.60993,24.773268,pituitary
-18.056368,-11.667476,18.19565,pituitary
0.50326514,-21.198235,7.7503448,pituitary
1.578532,-4.465566,21.625816,pituitary
5.869426,-1.4527931,17.483835,pituitary
0.09349061,-1.7167901,16.299013,pituitary
7.6982055,-19.168068,4.8082795,pituitary
5.50111,-18.835226,8.785463,pituitary
-5.040288,-18.61459,9.118436,pituitary
0.63292396,-17.520788,12.365849,pituitary
12.704826,-21.78345,12.908764,pituitary
-10.768415,-20.436666,9.837434,pituitary
-11.236268,-2.2971063,21.874228,pituitary
-12.071669,-3.2300973,20.335243,pituitary
-16.435505,-7.357639,18.845064,pituitary
-15.319389,1.2627522,21.222055,pituitary
-10.062297,4.973786,22.237997,pituitary
-26.859877,8.42126,7.4531455,pituitary
-28.37809,7.3136187,7.5898814,pituitary
12.50308,-24.258211,12.118507,pituitary
8.188445,-18.780327,11.14278,pituitary
-17.763065,0.38115132,11.849194,pituitary
-23.93709,-3.2838964,11.116535,pituitary
-10.311621,2.0541892,14.28397,pituitary
-8.136626,2.8471317,16.575222,pituitary
-19.566708,-4.151657,15.952478,pituitary
-7.34684,1.5098554,18.737598,pituitary
12.530981,-25.767843,11.124438,pituitary
-17.48921,-5.327907,22.228851,pituitary
-17.413673,-6.540942,20.932308,pituitary
-2.1427665,-1.5815731,26.745962,pituitary
6.689004,0.41987467,30.753761,pituitary
-11.227492,5.466014,18.045368,pituitary
-13.445001,1.4501244,17.502853,pituitary
-31.519995,2.1907256,4.2431264,pituitary
-25.928793,0.603576,15.053869,pituitary
10.475514,-18.38558,20.31687,pituitary
11.0389385,-28.097515,9.176002,pituitary
-25.224813,1.1422371,14.370061,pituitary
-5.1393943,-18.728088,11.316725,pituitary
-11.213138,-20.567987,9.73417,pituitary
-11.921844,-21.176418,8.9257965,pituitary
-8.279053,-19.184544,9.466946,pituitary
-5.0510774,-17.761055,10.066606,pituitary
-7.088848,-17.651081,9.811099,pituitary
0.88405347,-42.073196,-19.398952,pituitary
-6.5823283,-15.085562,13.046849,pituitary
3.4786677,-12.654064,14.054631,pituitary
-14.664947,-6.551199,17.643047,pituitary
-0.22084923,-1.0622947,20.92128,pituitary
-8.353297,-3.1641378,18.188572,pituitary
-3.3107104,-1.3156083,19.292227,pituitary
-7.839203,10.248203,22.71948,pituitary
-7.033645,10.678578,22.938274,pituitary
0.409998,-42.986412,-19.970179,pituitary
-6.9956756,11.328588,24.067951,pituitary
-19.187181,2.991288,19.528187,pituitary
-9.3042145,7.4422503,22.0432,pituitary
-5.4660964,8.145565,23.62766,pituitary
-15.736484,2.7397726,19.675035,pituitary
-17.236776,2.6514008,17.074968,pituitary
21.402304,-22.367395,13.376938,pituitary
-3.2853107,-43.174038,-19.58484,pituitary
14.930587,-24.407362,9.3725605,pituitary
14.010624,-23.020351,9.7507925,pituitary
9.562721,-20.76332,10.146109,pituitary
-16.507551,3.6782806,22.366596,pituitary
-23.822357,-1.5038525,21.203457,pituitary
-13.423753,1.959563,26.760098,pituitary
-18.89789,-1.3788284,23.803318,pituitary
-21.022758,-3.1405115,21.381516,pituitary
5.5957623,-42.18117,-21.839088,pituitary
-8.524399,1.4521545,26.007643,pituitary
0.55290127,-31.456587,-0.40645567,pituitary
10.65399,-32.32486,-6.3294187,pituitary
13.223999,-32.6438,-8.517978,pituitary
1.1602926,-33.625187,-10.819361,pituitary
33.977936,-14.153333,-0.75910556,pituitary
33.729187,-15.080227,-2.6013885,pituitary
5.885798,-43.27195,-21.500238,pituitary
53.98367,-10.87557,-5.6603756,pituitary
17.217377,-18.244385,19.482271,pituitary
17.217377,-18.244385,19.482271,pituitary
-24.301897,-24.500237,-1.0367671,pituitary
4.31233,-18.887535,-1.8150997,pituitary
3.288249,-18.911127,-2.84316,pituitary
-30.41503,-19.522556,-2.3558912,pituitary
-7.2338305,-13.24446,-2.7858179,pituitary
12.667164,-22.59837,-5.583574,pituitary
7.1191044,-13.830184,14.966058,pituitary
4.811617,-15.865081,12.7433,pituitary
0.4509867,-33.95372,-3.8380795,pituitary
-4.4155073,-33.418755,-4.609605,pituitary
-7.496874,-33.552895,-5.176898,pituitary
5.9892263,-20.718842,3.7426455,pituitary
8.212606,-15.62595,14.413453,pituitary
7.493335,-22.83867,7.426025,pituitary
-6.4215713,-16.507183,8.54916,pituitary
-13.160752,-16.554897,7.3962545,pituitary
-19.371443,-17.696003,6.4868517,pituitary
5.9786253,-26.882082,-7.138829,pituitary
17.453438,-33.644547,-9.253617,pituitary
12.258975,-29.356287,3.2755666,pituitary
4.6102643,-35.43027,1.8117348,pituitary
15.667114,-31.555075,-5.266023,pituitary
11.1310425,-23.740793,6.098784,pituitary
9.841833,-31.064154,-7.203576,pituitary
5.2070365,-35.844204,1.3632543,pituitary
-12.314811,-33.759342,-2.1318684,pituitary
-7.574402,-32.88951,-4.02089,pituitary
17.883324,-14.003096,15.146565,pituitary
6.1452246,-15.834115,12.730699,pituitary
7.296087,-15.452172,11.906956,pituitary
20.770475,-23.320835,5.655749,pituitary
3.9891005,-15.168263,9.371712,pituitary
-2.8507512,3.724267,20.923136,pituitary
-0.77976453,4.2186723,19.780455,pituitary
-7.3675747,0.046824344,20.363045,pituitary
-23.668625,-8.002832,16.070396,pituitary
-17.07045,-4.3419175,18.180746,pituitary
-3.724838,-8.549154,21.346197,pituitary
-5.5254006,-10.542758,18.965591,pituitary
8.246411,-17.320257,17.794191,pituitary
21.877892,-23.956013,4.0943093,pituitary
-11.680835,-13.301821,16.837503,pituitary
-14.6680155,-16.443298,15.707962,pituitary
-9.850757,-16.033274,16.97299,pituitary
-2.7853334,-19.769491,20.226994,pituitary
-1.8518554,-17.64686,18.796732,pituitary
1.0164162,-16.259272,18.618181,pituitary
-7.930062,-10.325308,22.39899,pituitary
24.899504,-23.844543,1.6041166,pituitary
-16.414776,-12.825258,18.342749,pituitary
-21.264975,-13.893174,15.27362,pituitary
-2.8051524,-18.285606,0.13301365,pituitary
-11.144996,-18.722767,0.2822859,pituitary
-3.419585,-2.2390044,25.61624,pituitary
-1.3620723,-2.0918188,23.203978,pituitary
-0.6928253,-0.6629616,23.959356,pituitary
0.51474625,-23.940325,12.778223,pituitary
2.6970167,-21.104559,-1.9278679,pituitary
8.604868,-23.044785,11.837697,pituitary
7.7067676,-22.91359,9.709335,pituitary
3.559253,-18.198338,16.231085,pituitary
-1.1810946,-17.88817,16.364487,pituitary
-6.751302,-18.082905,15.086682,pituitary
-13.144276,-19.94214,14.11223,pituitary
1.1347136,-22.241898,-1.8519708,pituitary
5.6432886,-20.98658,-1.0462024,pituitary
-5.119825,-23.97568,-1.2917547,pituitary
4.392617,-22.157066,-1.4160416,pituitary
-5.715587,-25.151781,-2.1408224,pituitary
-0.9635738,-24.044487,-2.867661,pituitary
-9.041158,-24.816168,-2.4440668,pituitary
-2.9645147,-8.349635,16.542223,pituitary
12.828572,-3.6911356,18.969717,pituitary
16.835247,-4.9327073,20.34984,pituitary
15.003077,-7.781741,19.299927,pituitary
20.319202,-8.719988,19.698692,pituitary
20.538534,-9.736101,18.260828,pituitary
13.752067,-24.689302,0.28530747,pituitary
9.381857,-25.225748,-1.2285495,pituitary
13.549232,-25.065603,-0.8238349,pituitary
3.8580797,-10.904853,16.093195,pituitary
4.7191544,-13.569467,16.225237,pituitary
-5.7747664,-12.485034,4.9431114,pituitary
2.595257,-10.131799,4.0536785,pituitary
-3.1656103,-11.837301,2.7362797,pituitary
22.884197,-18.059246,-7.2269907,pituitary
13.559086,-20.79021,-6.3950443,pituitary
20.855644,-19.378431,-5.566109,pituitary
-15.066922,2.7285872,18.199322,pituitary
24.814032,-20.685377,-4.980297,pituitary
14.167317,-23.222162,-5.569858,pituitary
4.603817,-17.95844,6.066079,pituitary
21.842253,-14.935827,5.5301595,pituitary
17.95319,-16.844118,4.4159465,pituitary
17.405182,-15.982568,2.978153,pituitary
-12.333803,3.0972104,19.405321,pituitary
12.53856,-19.826618,0.42737,pituitary
19.98362,-17.49282,-0.6455701,pituitary
15.618217,-17.716764,-0.6215628,pituitary
18.954838,-17.311808,-1.4450474,pituitary
3.0647762,-20.998947,-2.0214007,pituitary
3.3769877,-10.812277,16.337988,pituitary
11.025442,-14.681353,13.430156,pituitary
3.7677927,-17.930655,10.101379,pituitary
8.024532,-18.279959,9.473489,pituitary
11.472751,-21.26619,5.659699,pituitary
8.936717,-21.244316,3.6104457,pituitary
-2.4195385,-22.642527,1.8248545,pituitary
-3.9955025,-22.759329,0.73214287,pituitary
7.92504,-20.318182,0.7978634,pituitary
7.3597045,-15.775527,17.022251,pituitary
10.907001,-16.532988,16.199709,pituitary
11.722536,-16.10412,15.914982,pituitary
14.444098,-15.551415,14.780951,pituitary
-21.608128,6.561569,5.666777,pituitary
-19.340462,6.6595087,6.311101,pituitary
-23.930798,2.3825085,5.662681,pituitary
-9.459012,-14.766529,23.945665,pituitary
11.378698,-10.6679535,8.866129,pituitary
3.7152326,-13.837495,6.665841,pituitary
3.291814,-14.300904,4.986793,pituitary
3.137151,-15.043411,1.6708009,pituitary
3.2763672,-13.828516,-0.611669,pituitary
9.617942,-15.141066,4.851403,pituitary
4.623637,-11.335271,25.961227,pituitary
7.9287834,-16.206085,3.8521981,pituitary
10.1898775,-15.578858,2.8797963,pituitary
1.513113,-14.647858,14.972124,pituitary
8.550235,-16.339033,13.842152,pituitary
14.723832,-15.262851,12.128352,pituitary
2.6007292,-19.726833,6.3485994,pituitary
7.6105576,-20.763721,5.4321923,pituitary
0.37295657,-11.8313265,21.846977,pituitary
10.780661,-17.413477,6.071327,pituitary
4.6042304,-17.996775,3.5765078,pituitary
6.570134,-8.832062,9.220046,pituitary
-16.468637,-16.097868,4.521629,pituitary
-3.7680328,-12.076273,3.732371,pituitary
15.17754,-12.486833,18.761095,pituitary
5.864734,-16.995354,15.255445,pituitary
9.454814,-18.553728,13.141112,pituitary
11.91951,-21.906076,12.473789,pituitary
11.726354,-24.354164,11.798538,pituitary
11.798508,-25.786366,10.843339,pituitary
21.917046,-35.719334,-22.060404,pituitary
1.854856,-36.705242,-20.851213,pituitary
-8.317157,-37.868164,-19.125122,pituitary
10.655686,-16.83997,14.732196,pituitary
-0.37364328,-42.663326,-19.646338,pituitary
-4.0598345,-42.766872,-19.157015,pituitary
4.8303547,-41.77803,-21.428316,pituitary
3.0568163,-43.20528,-19.044807,pituitary
7.700042,-41.95545,-18.909216,pituitary
8.683148,-26.296608,-14.08361,pituitary
-6.8025165,-30.674664,-14.357616,pituitary
-13.321812,-9.798695,21.011621,pituitary
-5.902494,-33.08582,-15.570985,pituitary
-1.9716825,-31.644802,-15.316875,pituitary
22.043234,-15.783471,-0.28435907,pituitary
19.18162,-21.18354,-1.1805031,pituitary
13.115859,-23.592098,-1.2492794,pituitary
19.097366,-25.055017,-1.7715786,pituitary
11.279483,-26.154295,-3.0274208,pituitary
-6.09519,-7.532333,21.578794,pituitary
11.023855,-22.71963,-2.8117626,pituitary
-2.4438248,-30.716179,-12.899806,pituitary
-6.9567275,-32.440193,-12.176684,pituitary
0.042093873,-31.752249,-15.857494,pituitary
0.22772753,-35.877895,-20.179338,pituitary
-2.043262,-35.50653,-21.109756,pituitary
-4.7132354,-34.532284,-19.624176,pituitary
4.3179045,-28.415844,-14.944221,pituitary
2.7250915,-31.134686,-14.344972,pituitary
3.555798,-29.78822,-14.239384,pituitary
2.8891566,-28.720793,-12.388086,pituitary
21.695433,-34.55152,-14.130083,pituitary
16.945421,-32.36646,-17.19793,pituitary
-9.516235,10.840393,18.809212,pituitary
14.047412,-32.484207,-17.791843,pituitary
13.88743,-35.77874,-14.549083,pituitary
20.464792,-26.024223,-6.082257,pituitary
